emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
3,-3,3,9,5,-17,11,2
-4,-4,-5,-8,-9,-41,-6,-2
3,5,-3,-1,2,55,42,7
-1,-2,-5,1,0,-7,-4,-2
-2,1,3,-1,-3,-17,-23,-6
2,-1,-1,0,4,12,-1,1
-1,23,0,0,-5,-21,-8,0
-8,-50,-6,-5,-8,-21,-7,-2
2,9,3,1,0,4,0,-2
0,-8,-3,8,2,15,13,-1
-2,-1,-3,-5,2,-11,-25,1
9,25,8,2,2,3,15,5
-6,-9,-4,-7,-5,-13,5,-1
-6,-4,1,4,2,29,-1,0
-2,-12,-3,4,-1,18,21,-4
1,17,-4,-2,-5,-21,-15,-2
0,-9,-2,-6,0,-9,-10,-7
-2,11,2,-2,1,14,-2,6
-2,-10,4,3,-1,-20,10,3
-2,5,4,2,1,14,4,-2
1,-3,-7,-1,-3,9,15,3
0,2,-4,-4,-1,29,14,2
0,4,0,-2,-1,-36,-33,-3
-4,-12,-5,0,-11,-25,17,-2
2,6,-6,2,2,11,-40,-5
4,4,2,-3,4,22,10,4
-5,-5,-7,-1,1,12,27,-1
-2,-12,7,8,5,19,-23,0
-3,-4,-8,-2,-7,-8,3,3
0,2,5,-4,-5,-11,24,-1
-3,2,-6,-11,-7,-34,-90,-13
3,-6,-8,9,3,26,22,2
-9,-6,9,5,2,-10,-12,-1
2,1,1,2,4,20,28,6
0,4,-8,-1,-3,-7,4,-3
-4,8,6,-6,-3,-28,-26,-8
3,5,-6,-4,0,14,1,4
1,13,-9,0,-4,-22,-30,-3
0,-26,3,0,4,6,55,9
-2,5,-7,-5,-5,-20,-43,-5
2,-3,6,2,5,-9,-24,-3
2,8,-1,-2,-2,19,9,2
1,4,3,2,-2,4,0,6
-1,-2,-2,0,3,1,21,2
0,13,3,-1,-1,0,12,1
-3,-12,-3,-3,-1,-15,-60,-7
1,5,-2,3,6,-3,32,3
3,2,10,1,0,12,25,4
-1,0,0,-7,-4,19,-33,-9
-1,-2,-4,6,1,-13,-8,5
1,0,4,4,-1,5,35,8
0,9,1,1,2,16,-2,-3
-1,-5,-4,-2,0,-7,3,1
-2,-6,1,-5,-1,-9,3,-3
4,5,2,0,-4,-13,-4,2
2,18,-5,-3,1,-9,-12,1
4,0,-3,10,3,11,15,3
-8,-13,12,0,-1,-5,23,-1
-1,3,-8,0,-2,-5,-46,-7
-3,4,-1,-5,-3,12,19,-1
-2,-4,-3,-2,-1,-13,-6,3
7,7,1,4,6,20,25,1
0,3,6,3,0,-17,-32,-1
0,-1,-1,-1,-4,-28,7,-1
-3,-21,-1,-5,1,32,49,3
0,-6,-9,-4,-1,-1,-30,-2
-2,0,8,-2,0,11,18,-4
1,-2,-6,-1,-1,-20,-17,-1
1,2,3,2,-1,-10,-4,-5
-2,13,1,-4,-1,-11,-13,0
2,-10,-7,-2,-1,10,6,5
-4,10,-3,0,-2,-9,-24,-4
-2,3,9,-2,-5,13,27,-5
-6,-29,-11,-6,-1,-9,-16,-4
2,6,-3,2,3,-12,-12,-5
0,-7,5,2,3,43,50,8
1,5,-2,-8,1,-14,-41,-3
7,4,0,12,7,0,-5,-2
-5,4,6,-7,-11,-34,42,10
-4,-13,-3,-3,0,26,-18,-3
-1,4,-3,4,-1,-4,-5,-1
-1,2,-2,2,1,-3,-13,-6
3,0,-2,0,3,7,6,1
-2,-6,-2,-1,-1,-4,-7,-1
5,28,0,3,3,-21,-10,3
0,-2,-3,4,0,10,0,-1
-11,-20,-3,-6,-3,4,-1,-5
-3,-1,-4,-7,-2,29,1,-3
-1,1,2,2,0,-17,-34,-1
3,-12,-3,-3,-3,-16,6,1
-1,12,0,2,0,7,-4,-2
4,-9,4,6,5,11,13,1
0,4,-1,-2,2,19,-30,-2
-3,5,-3,-6,-14,-47,23,0
-1,-3,0,0,5,49,9,-3
-1,-2,-2,0,2,-19,-15,-6
3,-5,1,1,1,-5,11,3
2,10,7,-3,-1,21,-4,2
0,-2,1,6,10,-13,-1,2
-3,-2,-3,-4,-3,28,12,3
-3,-6,-5,-9,-6,-51,-2,1
-3,4,-6,2,1,19,1,3
3,0,18,2,-3,15,26,-2
-2,2,-7,0,-1,-5,-24,1
-3,-4,1,-1,-1,5,44,-2
3,1,-6,-6,-1,-4,-75,-12
1,12,-3,-2,0,5,8,0
2,9,10,13,-1,-41,8,3
-9,-31,-9,-4,-7,23,13,-1
-7,2,6,-4,1,14,16,-5
0,4,-6,-5,-4,-18,-22,-3
1,0,-2,-5,-1,-13,-16,0
2,7,0,1,2,-2,19,5
0,0,-1,-3,3,56,33,2
0,-12,-4,0,-6,-44,-14,4
-1,16,-1,0,-4,-46,-13,-2
-6,-22,2,4,0,50,30,0
3,7,0,-2,2,-23,-24,2
-1,-18,-4,-1,4,13,5,-3
-2,-5,2,2,-1,4,9,3
1,4,-2,1,1,-12,-19,-4
-1,-1,2,-3,0,-10,15,4
1,9,4,5,-4,-15,-49,-5
-3,-9,-5,-3,-5,13,50,-6
1,-5,5,-1,3,6,-30,1
2,6,-1,0,2,-24,-6,3
0,-1,-1,-1,0,23,25,1
0,6,0,-4,-4,5,-31,1
2,1,-2,-1,5,62,38,4
-3,9,-1,-1,-11,-50,9,-4
-2,0,-3,1,0,7,-23,2
-2,-10,-5,0,3,-1,23,1
1,4,2,-6,1,-10,-12,-1
3,9,12,14,5,12,14,2
-5,-28,-14,-4,-1,1,-28,-4
2,-1,1,0,-1,1,11,1
1,2,-10,-1,1,-8,8,2
-5,-16,14,-5,-3,-9,12,-2
1,19,-6,-1,-4,14,17,-5
1,11,2,-2,4,2,-21,4
-1,-17,-1,-1,-2,-30,10,6
0,1,4,10,0,-3,-2,-1
5,7,10,2,2,4,1,5
4,4,0,-3,2,-2,41,3
1,17,3,4,0,-12,-30,-6
-6,-24,-17,-10,-3,3,10,-3
4,7,4,1,3,3,-33,3
-2,8,3,2,0,-18,19,-5
-2,-9,-2,-6,-14,-53,-31,4
-2,8,-6,-2,6,20,-27,-1
-6,-28,-3,-1,1,-8,-12,-9
6,-5,-1,-1,3,32,17,4
-4,1,8,7,2,4,-1,-3
-2,12,-12,0,-2,-12,-25,-3
3,0,9,2,-1,1,12,3
-3,-17,-9,-2,-2,12,5,-1
2,14,10,-4,-2,-8,-5,-2
2,3,-8,-3,3,18,3,3
2,10,14,3,6,-1,34,4
-13,-8,-1,-7,-12,-15,-30,-16
2,-6,-12,2,2,-10,18,7
-3,-28,-1,-4,-8,38,18,2
-2,7,-5,-2,2,-3,-32,0
3,1,-6,-4,-2,-12,1,3
0,-9,3,3,-1,-41,21,-3
4,2,-2,-3,-1,-41,-30,-1
-1,8,-10,-4,-3,46,50,5
-3,-1,12,-6,-5,22,26,1
-4,3,1,7,-2,-15,-63,-10
0,5,13,1,-1,-18,7,-2
0,-6,-16,0,-1,-14,0,0
7,10,15,-3,7,22,15,12
-2,3,-27,0,1,59,20,-3
3,4,14,-5,-5,-52,-16,0
-9,-20,-5,4,-1,0,-15,3
-1,-11,-6,1,0,-14,-15,-8
1,21,8,-20,2,36,14,6
0,2,-4,17,0,-21,-17,-8
1,12,17,-5,-6,17,-12,-10
-8,-8,-9,1,6,19,12,11
-2,-5,-11,1,-5,-26,12,-6
2,-3,-6,-4,3,51,-8,1
4,4,1,-4,-1,-37,11,2
-6,-5,-7,0,-5,0,-65,-10
2,10,5,-2,5,2,18,5
0,-4,1,-2,3,19,25,2
1,-1,2,3,3,-19,8,-1
-2,-1,1,0,-5,-54,-31,-5
0,1,5,2,-1,47,38,3
-1,19,-8,-10,-3,16,6,-5
-7,-22,6,4,-2,-2,12,1
7,7,-1,-5,-1,-2,4,0
-3,2,-6,9,-6,-28,-42,-11
4,15,7,0,5,20,24,8
4,-1,-12,-7,-3,-9,-31,-1
-8,-13,12,3,-4,27,42,-6
-3,-11,-4,-9,-4,-17,-37,3
-4,0,7,3,1,25,-7,-1
-1,8,-6,-2,2,-13,-13,-8
5,2,3,5,4,-16,2,0
1,-5,2,0,-2,42,-2,-2
-4,-15,-8,-3,-2,-10,36,6
3,4,7,0,-3,-5,-4,2
2,4,-11,2,1,-4,-24,-1
3,1,5,2,3,-5,9,-1
-2,-4,0,2,2,-10,-27,0
-6,3,-4,-1,-4,12,22,-3
1,-17,-8,1,5,8,19,3
-8,-13,-6,-4,-3,6,-28,-6
-2,2,5,-3,-1,0,-21,-4
5,-6,-7,2,4,8,29,4
2,10,1,4,-2,3,22,1
4,-4,11,-2,3,-9,-12,-1
0,-5,-7,-2,-5,-7,-1,-2
-4,5,14,-4,0,43,18,2
0,-2,-16,-5,-3,-9,22,4
3,6,7,4,2,2,-24,0
-5,-20,-2,5,2,33,68,1
-1,7,-7,-9,-12,-51,-49,-1
-2,-1,3,0,5,-11,-39,-6
-2,-2,-5,-2,-1,13,5,3
-2,0,3,-1,-3,-28,-12,-4
-3,1,-1,-2,-2,-1,-7,-6
-1,-2,2,-1,-3,2,-40,-4
3,14,0,2,1,3,28,0
3,17,1,1,2,-5,7,11
-4,-25,-22,-3,-4,-21,-15,-3
6,28,23,3,-3,12,-17,3
-4,-14,-2,-3,-1,0,41,-2
-2,-2,-1,-2,0,-19,13,-1
-1,9,-1,0,1,-6,-62,-5
3,-1,-2,3,4,2,34,2
-1,3,0,-2,-1,-10,22,0
2,5,-8,-1,0,-21,-14,1
3,-1,13,6,5,32,41,6
0,-7,-7,-13,-5,-3,-3,3
-3,4,-5,9,-1,10,-44,-5
-1,-8,-9,2,-4,-5,11,0
0,15,15,5,2,0,8,0
-3,-5,-1,1,2,-4,4,3
-2,-7,0,-3,-1,3,11,-3
2,0,-3,-1,1,-6,-49,0
-1,10,-1,0,-1,1,20,4
-5,-39,-4,-1,-3,3,-24,-11
6,-9,-5,0,4,4,13,0
-4,2,12,-2,-8,-23,24,1
4,5,-5,-3,0,15,58,13
4,16,-1,4,4,16,-21,-6
-12,-7,-4,-3,-2,-47,-17,-11
1,-5,-1,-1,-3,-2,-2,0
9,2,7,7,4,2,-9,1
-8,-2,-4,-1,-4,-14,24,3
-2,-5,-7,0,2,7,13,7
7,13,12,5,4,22,-7,-4
-4,-8,-12,-4,-2,-28,-32,-7
-3,6,9,-5,-10,-9,6,6
1,23,-8,-1,4,35,0,2
2,-7,2,-4,-2,0,16,1
-6,1,-6,-3,2,12,-3,0
1,1,-2,-1,4,-12,2,-3
7,5,11,9,-4,-3,-8,1
-8,-18,-4,-4,2,16,-2,2
-4,-8,-7,8,2,-7,-1,-7
6,16,0,-2,-2,-18,8,5
-6,-1,5,1,2,10,3,-5
-6,-3,-6,-7,-4,2,15,2
-2,-11,-1,-6,-6,12,34,-2
-5,-3,-5,3,-3,0,-64,-7
4,0,1,-1,2,-13,6,8
0,0,-5,5,5,-6,5,-8
2,5,2,-5,-2,12,-13,-1
2,2,-2,0,3,16,12,5
-1,-3,9,-1,-2,-23,6,-1
-3,4,-9,3,3,9,-38,-11
-3,-27,6,-6,-12,-22,59,5
-13,-12,-22,-13,-8,74,8,-2
9,8,3,-3,-4,-15,-13,-1
-7,-6,3,3,3,-9,-19,-1
-1,9,6,4,1,-40,-19,-6
1,0,-2,-1,5,11,26,2
-7,-27,2,2,-5,-14,15,3
0,3,-7,-8,-2,-7,-9,-3
1,8,11,-3,1,-25,-26,-2
-1,-8,-10,8,-1,12,30,2
-1,2,-6,-9,-2,45,-10,0
-5,-9,-7,-5,-8,-36,-26,-4
-1,-5,-8,-6,0,39,0,0
5,4,3,3,2,-33,-25,0
-3,-8,7,4,1,-3,-16,-2
1,5,6,3,-3,8,35,4
3,0,-11,-4,3,20,-8,2
1,1,8,4,2,-6,25,5
-3,3,-7,-3,-6,-56,-17,-8
3,2,4,-1,0,11,-16,-2
0,11,2,7,1,2,4,1
-4,-10,0,3,8,-10,-6,-4
4,2,0,-2,-6,-11,15,2
3,4,1,-1,-5,43,40,5
-3,0,-9,-7,1,1,18,3
-3,-2,3,4,-2,27,-36,-8
-1,8,0,-3,1,-2,3,2
3,-7,5,5,5,-31,-31,-5
1,3,0,-3,-4,27,50,3
-4,-12,-1,4,0,2,-34,0
-1,-2,6,-1,0,-14,6,-1
5,13,-14,0,1,22,-15,4
-9,-17,22,3,-10,-18,13,-4
7,23,-15,-6,-3,-39,-11,-5
5,14,-2,1,0,15,26,4
-8,-15,-2,-5,2,15,30,6
-3,4,-7,-2,4,-8,-51,-7
3,3,8,1,-2,-3,11,2
-5,-7,-2,0,0,-46,-16,-5
-2,0,5,-1,4,108,96,9
0,2,-11,-2,-4,-48,-32,3
0,3,15,3,2,-11,9,-4
-4,-18,-12,-6,0,10,5,-2
5,-4,9,3,2,-24,-43,4
-1,0,-4,6,-1,-11,-2,-4
-4,-5,-1,0,1,22,19,0
-1,19,-13,13,-4,-12,-17,-4
-2,1,19,4,0,-10,-14,-5
7,9,6,-2,1,5,6,0
1,0,-1,-5,0,-7,4,0
-2,-24,-10,-8,0,31,1,-3
2,7,-3,6,0,-23,10,1
5,0,0,-2,-3,15,10,1
-8,1,-2,-5,-2,-20,-63,-3
4,4,5,0,9,50,44,6
-3,-11,-11,-6,-6,-15,3,-1
0,6,3,3,-1,1,-1,-5
4,4,3,1,-1,9,16,4
-9,-27,0,-1,2,24,-9,0
0,10,-1,-2,-4,-65,-12,0
-3,4,-4,1,9,38,15,1
-1,-9,-4,-2,-5,-1,1,-2
-3,11,5,-1,0,-5,-27,0
1,-8,-4,2,4,7,13,-2
0,-9,6,4,-1,-22,-26,-1
-5,-7,-5,0,1,1,5,5
6,6,-1,-2,-3,-19,13,1
-5,-3,4,-2,-5,2,-61,-11
-5,-2,-9,-1,-2,-8,6,-1
2,0,4,6,2,8,26,3
-1,-1,-1,-5,-5,-28,-36,1
4,5,-5,-3,-1,35,18,4
-3,-9,-4,-2,9,2,-30,-4
-2,18,5,-1,-5,-26,-1,-6
1,-6,1,5,3,30,11,3
-3,-9,-4,-2,-3,-36,-5,1
0,2,0,-3,-2,6,-8,0
6,6,-2,-2,2,16,15,2
-6,-21,-4,0,0,-19,0,-2
-5,20,3,-2,-2,-7,-31,-7
0,-6,6,7,0,10,6,4
-2,-5,-7,-3,-1,-8,4,-1
-2,17,4,-7,-5,42,68,-2
-5,-35,-6,-5,-3,-28,-16,-2
0,5,-4,3,1,22,3,4
7,5,5,0,8,-2,7,1
-7,4,6,7,0,-16,-31,-5
-5,1,-7,-18,-14,14,7,-5
2,16,1,4,-1,25,3,2
0,-24,-1,-5,4,-1,20,0
4,6,1,2,8,8,-12,0
5,20,2,1,2,-20,-2,0
-3,-4,14,2,0,14,22,-3
-8,-10,-20,-6,-8,-5,-30,-4
6,17,7,1,-2,1,1,3
4,6,2,2,3,-8,-10,1
1,-5,-11,-3,0,-15,5,-1
0,3,8,3,-3,8,21,-5
-6,-10,-1,-5,-6,6,-34,-4
-5,-14,-4,0,0,-23,-7,-1
4,1,2,2,8,13,9,0
-10,-20,2,-3,-7,-27,10,0
2,8,0,-2,-2,-15,-24,1
-1,1,-1,5,4,49,14,2
-2,-3,-7,-9,0,-23,-27,-3
0,4,-5,-3,-6,6,-15,1
2,-5,-1,1,-1,-11,0,-3
-3,-1,-1,4,2,-24,3,-1
2,1,-2,-5,-1,-13,-8,1
3,5,3,0,2,18,10,2
-4,5,-1,-1,-2,1,1,-11
3,12,3,4,0,9,-11,4
-5,-30,-11,-2,-6,-14,-1,-3
1,0,6,4,4,-4,16,4
-2,-13,-6,-2,-3,6,4,2
-6,4,1,5,0,-2,-9,-4
0,8,-5,-4,-5,-11,-16,-4
6,7,-2,0,3,29,-18,2
-1,-11,3,-4,5,33,46,7
3,2,2,-1,-5,-36,-49,-5
-3,-3,1,0,-5,-4,10,2
4,8,2,0,0,-11,-13,-11
3,4,-2,0,4,31,35,5
-1,-6,0,2,0,18,21,6
0,2,4,2,-1,-6,-8,0
-6,7,-3,-2,-3,17,19,1
-1,1,-4,2,1,-6,-18,1
3,-3,6,1,3,10,23,3
-3,-1,-8,-4,-1,-53,-66,-5
-1,-9,3,7,4,34,27,-2
-5,-2,-11,-11,-11,-13,32,2
-1,1,-10,-4,-2,-11,-27,5
-5,0,5,-1,-3,0,7,-10
5,15,-3,0,0,-34,-30,0
1,10,4,4,2,-11,-34,-9
-2,-13,-3,-5,1,28,68,1
-4,-15,3,5,4,6,-25,5
2,4,-5,11,4,27,16,2
-1,-2,4,4,-2,-33,-30,-1
-12,-10,-7,-8,-4,5,18,-3
9,16,9,5,9,-5,23,2
-2,3,0,-10,-11,2,-5,-1
-12,-17,-11,-6,-3,4,19,0
-1,-24,5,7,2,-48,-20,-3
5,10,3,-1,2,54,21,-1
-7,-10,-3,-3,-4,-63,31,7
-3,5,-6,-2,-6,-17,-73,-7
12,9,3,3,2,25,15,-1
-6,1,-5,-5,0,-6,-12,-2
-2,-11,0,-1,3,5,-10,-5
11,6,6,3,1,11,36,7
0,4,1,-1,0,2,13,-6
-8,-13,-16,-5,-7,-4,-35,2
5,26,8,1,1,3,-4,0
9,-4,-4,1,4,-16,-15,-1
-6,15,8,-2,-1,13,4,-1
-2,-7,5,0,-1,15,38,1
4,14,-4,1,-1,-40,-37,-4
4,6,6,2,3,6,2,-2
-2,3,-18,-6,-2,45,45,6
5,10,13,0,2,-3,34,5
-5,-18,-3,-3,-3,37,-49,1
1,12,0,0,0,-40,-12,-2
-1,-4,-3,3,1,18,-8,-4
-1,3,7,1,-2,-3,15,1
1,-9,-2,-2,-4,-23,-17,-4
0,1,3,1,5,12,10,1
1,-2,0,0,0,22,4,-4
-4,-6,-5,-7,-8,-32,-27,-3
-1,2,3,2,-2,14,37,6
4,8,0,-2,0,0,-38,0
-1,-15,1,0,2,-7,-3,-1
1,-3,-10,-2,-2,6,-2,2
-7,-10,-5,-4,-1,-14,21,2
-1,6,3,-3,-3,-6,-4,-6
5,1,-5,3,-1,23,4,5
-1,11,7,9,2,2,-14,-7
-3,-9,-4,-4,2,21,-45,-5
-6,-13,-6,-2,-4,-3,46,7
0,13,7,-4,-2,-10,13,0
-1,-10,-8,-4,-2,1,-1,-3
-1,3,1,1,7,37,23,1
3,2,4,1,4,-19,-12,2
-3,-18,4,4,-3,2,-27,-5
0,10,-11,-2,3,51,30,1
-4,6,9,-5,-5,-18,-4,-2
-1,-11,-6,-3,-6,12,6,6
4,30,11,0,-1,-56,-19,-1
-10,-55,-25,-9,-4,5,22,-1
3,11,17,14,8,36,-3,1
0,1,1,-2,-7,-60,-29,-4
4,11,-3,-3,0,17,1,1
-5,-8,-1,-5,3,-11,-6,1
6,-2,-6,-5,2,19,40,2
-2,-9,0,6,-1,11,-14,4
-4,0,0,-3,3,-15,9,-5
-4,-13,-3,-2,-8,-8,-18,1
4,-4,0,1,5,2,-7,4
-1,6,4,1,5,7,35,-4
0,-6,-13,-1,-8,-7,-34,-5
4,15,13,6,3,-6,-35,-6
-2,19,2,-1,-2,-19,14,-1
4,-12,-7,-2,3,29,19,5
-2,-4,1,-9,2,12,10,9
10,21,-6,8,2,-1,14,3
-11,-31,-8,-5,-5,-34,-29,-4
1,28,18,2,1,-3,-5,-9
-1,-9,-8,2,1,-45,-42,-4
-5,9,7,-3,-6,48,41,-1
-4,-19,-9,-2,-5,-13,4,1
4,-5,-6,-10,-3,-13,0,-3
-5,-10,5,11,-3,18,-13,-4
4,12,3,-1,5,-18,-27,2
4,8,1,-1,0,1,-5,-1
-6,-11,1,-2,-4,23,46,-1
-5,0,-10,-9,-1,-1,-16,1
5,14,0,2,1,-6,-5,0
2,7,3,2,0,10,-4,2
1,4,2,2,1,-19,-12,2
3,-13,2,0,3,43,3,-3
3,14,-3,1,1,-8,29,1
-1,5,2,-4,-9,-24,-19,-2
-5,-17,-3,1,-2,14,-5,-4
1,4,-16,-8,1,4,2,3
2,0,30,8,0,-3,3,0
-2,-19,-3,0,0,-13,20,2
1,12,6,6,-1,11,-6,0
-6,1,-6,-4,-3,-5,-4,-5
1,-2,-4,-2,-3,-22,1,2
-4,-1,-11,-6,-5,40,28,-2
-7,-15,-4,1,-3,6,-17,-3
1,-6,3,3,2,-8,20,-1
0,3,0,1,3,-22,-20,0
5,-3,5,2,1,17,40,8
-4,0,-10,-7,-6,-2,-18,-6
2,-3,-3,-9,-5,-23,3,-1
-2,-6,1,8,2,11,0,-1
4,6,-5,-1,3,-3,-12,-2
-2,-4,-3,0,2,4,2,1
1,0,7,3,-3,-2,4,-1
-3,1,0,-2,-1,-8,-14,0
-5,-11,-9,-2,2,-3,-9,-5
-3,-18,-3,0,2,1,-8,2
4,14,0,2,2,-16,11,0
-5,-12,3,-2,-5,9,9,-3
2,12,-3,-3,-3,12,-9,1
-3,-3,-5,-3,2,20,4,-1
3,15,3,6,4,48,2,2
-1,-14,-2,-5,1,-13,30,3
-5,-9,0,-4,-5,-27,-46,-8
2,2,3,1,2,11,24,2
-5,-8,-4,0,-3,-18,-33,-3
-1,8,-2,2,2,-9,-22,-3
-2,1,-2,2,1,3,31,-1
-1,-3,-9,-5,-1,-1,20,-2
2,-4,7,6,-4,8,-5,2
-3,8,-12,-3,-3,-3,-3,-5
2,0,6,-1,-1,-12,-9,3
2,13,1,0,-2,-18,-24,-1
1,-4,12,1,10,-17,7,-2
-1,0,-10,-1,-12,49,33,10
-9,-18,-17,-11,-4,-2,-10,-5
3,10,5,-5,1,-1,-31,-2
1,6,8,10,0,-19,4,-3
-2,-8,-3,2,6,-15,-14,-5
3,12,0,4,-3,1,6,0
0,-4,-9,-3,1,9,18,6
-3,-5,5,-4,1,8,-2,-2
-2,2,-2,-4,0,12,9,0
-3,-7,4,2,-9,-98,-34,-9
-1,2,-1,1,-1,37,17,1
-1,-2,-8,-1,0,31,39,11
2,13,2,-1,-2,10,-3,-4
6,-14,3,1,3,-1,-22,2
1,8,2,-4,3,-15,-11,-5
-5,-14,6,5,-3,-22,13,2
4,12,-13,-6,-2,13,10,4
-1,-5,1,-10,1,1,-16,-1
-2,7,9,12,-3,-9,-2,-1
-2,1,-2,-2,1,14,7,1
1,-16,1,-2,-3,-14,-39,-3
1,18,5,0,4,-40,3,0
-3,-16,-5,-5,-7,38,40,4
-3,-3,-9,-5,-4,15,-25,-2
0,-4,6,2,5,-6,6,1
1,10,-5,2,-6,-15,-12,-3
3,15,1,4,9,47,35,2
-4,-11,0,0,-6,-42,-50,-4
1,24,4,-3,-2,-25,6,-2
1,13,-6,-4,5,42,13,4
-5,-20,-2,11,-3,-20,-5,-2
1,3,-13,-10,-4,2,8,0
4,2,8,4,6,14,3,0
4,3,11,8,-3,-37,2,0
0,7,1,3,-1,37,39,2
-3,-7,-17,-5,-6,0,6,-3
-8,-11,13,-7,-2,8,-36,-4
-3,7,2,-2,-1,-11,-11,-5
3,-10,2,-6,-2,-26,9,1
4,4,3,7,3,-7,-8,2
-1,-24,-6,-1,3,28,43,4
-5,2,-2,1,-4,-23,-15,-4
-3,6,-5,-3,-1,1,14,10
1,-7,5,-1,1,-57,-3,-5
0,-10,-6,-2,-7,44,33,2
-4,-3,-1,2,1,31,-15,-2
0,-6,0,-2,-1,-16,-10,-2
5,21,5,0,6,25,10,3
-10,-19,-5,0,-3,-49,-10,1
-1,-36,-11,3,1,29,39,0
-1,-1,2,-3,-5,-21,-23,-5
4,21,4,-3,-2,3,-2,-2
-8,-17,-9,-4,-2,-29,-75,-6
4,-2,2,-1,2,46,48,5
-1,8,-6,-6,2,-17,-28,-4
2,2,2,4,-4,-2,10,3
-11,-19,3,5,2,4,10,-3
-3,-1,-4,-2,0,-4,10,3
-1,-5,-3,-8,4,1,-6,-2
-1,-7,1,4,-1,0,3,-3
6,24,12,5,7,7,-14,1
4,8,-5,9,11,20,0,5
-4,-10,0,-7,-9,-7,29,2
-2,4,-4,-5,2,10,-41,-2
-2,-3,-13,-6,-6,-37,-1,-3
-1,-6,16,5,1,-2,-7,-1
1,-2,-5,3,2,-1,-36,-2
2,30,3,1,1,-2,29,2
2,-28,-3,0,-2,0,-11,-3
5,27,-5,-3,-4,19,13,-1
-6,2,-3,-1,-1,-30,12,-3
-5,-13,-3,-6,-6,7,22,0
1,8,4,3,2,0,4,1
-1,10,0,-2,1,-7,-20,-5
5,-7,5,4,4,2,7,-4
-2,-4,-9,-6,-4,9,9,2
10,16,10,2,-1,-10,18,3
-8,-17,0,1,-2,23,-5,-2
-2,6,2,3,-4,-16,-20,-8
-4,-10,1,1,4,-16,-40,-7
4,10,-2,-2,8,47,21,4
-1,12,1,-10,1,19,18,2
-1,-11,-3,9,-3,-68,-31,-3
1,-5,5,4,-6,11,14,-2
-2,30,5,-4,-1,-18,-13,1
1,-31,1,1,-7,-36,-13,-3
-2,6,0,-6,5,48,13,-2
-3,-10,-2,-1,-5,-25,-36,-2
-1,-1,-4,3,2,7,14,0
2,25,3,-4,1,-9,-13,0
-3,-12,-2,0,0,17,7,2
1,-8,1,1,3,4,-3,0
-1,-3,-3,-1,1,25,33,-2
-4,-2,-6,-4,-4,-14,-60,-3
0,1,-1,-5,-1,20,17,1
0,3,0,5,-2,-29,4,-1
5,2,8,7,0,-7,-20,0
-6,-34,-6,-6,-3,0,10,-5
2,18,2,-8,-2,9,-22,1
2,1,1,5,6,29,16,-2
0,9,-17,1,-2,-37,4,0
-1,-11,7,0,-5,4,4,2
9,15,-2,-5,-3,-11,-1,3
2,5,1,-4,2,29,16,3
-6,-6,-8,-5,-8,-21,-40,-4
9,25,3,-4,7,46,36,7
-7,-9,-3,13,4,-17,-9,-4
1,2,1,-4,9,22,10,6
2,2,-2,-1,-6,17,-6,-7
-7,-3,-8,-5,-5,3,-6,-3
4,2,8,2,-3,-21,-4,3
-4,-3,-3,1,-1,-3,21,-2
-2,-5,1,-3,1,-9,-2,0
3,2,1,1,0,-6,7,2
-5,-7,-6,-9,-2,14,-2,-3
-2,1,0,6,1,3,-6,-5
2,8,2,-6,-7,-25,-3,-3
-3,-10,4,7,-1,27,51,1
1,-1,7,10,-2,-37,-15,5
3,-7,1,-11,-1,-7,-17,-5
-2,-4,2,-2,1,20,11,4
0,9,1,4,2,-25,-13,-4
-5,-13,-4,-4,0,33,15,0
1,-4,2,-2,-3,-20,7,0
-4,-5,0,2,-1,-1,-24,-2
4,7,3,6,6,1,-9,-1
1,3,0,-2,-5,-12,-18,0
-1,-4,-11,-5,-4,2,2,0
-2,-7,-4,-4,-4,39,31,1
4,4,0,3,10,0,-8,0
-4,-13,0,3,6,5,-23,-3
-1,5,2,2,3,6,15,2
3,19,5,1,2,-10,20,0
-3,-23,-7,-3,-5,-20,-20,0
2,12,5,-4,-8,7,6,0
-11,-36,-21,4,-5,-19,1,-6
0,12,31,3,3,6,-10,-1
-5,6,-9,1,-5,-1,-10,-6
0,1,-7,-4,3,-11,25,-2
-2,14,7,-6,-3,19,-10,0
4,-9,-14,4,1,-17,23,1
-7,-7,-2,-5,-5,-2,4,-1
3,5,3,1,-1,17,1,0
-5,-4,-1,-3,-2,27,14,-1
-3,-5,-6,-2,0,-36,-24,-5
1,19,3,0,-2,-6,2,1
3,-9,-3,2,2,4,12,4
2,7,5,2,0,-22,-14,-1
-4,-8,-3,-2,-7,-6,15,-2
4,1,0,-2,0,-8,-8,0
-9,-10,-2,-1,-2,-4,-34,-5
4,10,5,-1,0,11,24,5
0,-5,-7,-2,-2,-9,-8,-1
3,-3,-3,-4,-1,6,12,2
-2,5,-4,-14,-1,-13,-17,-2
-2,1,5,16,-3,-32,-46,-5
-1,-10,0,-2,7,91,42,2
-7,-1,1,-2,-3,-28,12,0
3,2,0,-3,0,-18,-13,3
4,4,-6,-8,-1,4,3,-4
-3,-13,-4,-1,-1,-3,-6,1
-1,10,1,0,1,21,-10,-3
0,2,0,2,1,7,16,2
3,12,3,-1,0,-10,7,-5
-1,-4,-6,0,-3,1,-43,1
