emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
14,17,-4,-4,-3,18,14,-2
-35,-20,-1,-5,-3,11,26,-19
54,41,10,6,-1,-20,-7,35
-8,-15,2,6,-1,-8,-4,-1
-15,-2,-2,0,6,-36,2,-6
4,9,-3,5,-2,24,-7,1
-69,-43,-2,-10,-2,23,17,-18
36,20,3,-4,2,-5,2,-5
20,19,5,2,-1,-7,-8,22
1,-14,-10,4,-3,-27,-21,-3
-38,-11,-4,2,-4,-19,-10,-16
-8,-11,-3,-6,1,32,1,-1
16,7,2,-2,1,-5,1,2
8,-5,0,1,-4,-27,-8,-1
25,19,-2,-2,-1,10,8,8
10,3,2,2,-2,-31,-21,-7
-47,0,-3,0,0,3,0,-11
14,-19,-1,-3,3,8,9,0
27,16,4,0,-4,-15,-7,2
-15,9,1,-1,2,21,8,0
-4,-15,-3,-4,-4,32,-2,-1
18,-5,-6,-3,-1,13,-1,3
-32,-22,0,0,-1,-9,-2,-7
47,22,6,10,1,3,3,13
-22,-4,-1,-4,-1,-17,-5,-7
4,7,-2,-7,-2,-8,8,5
-17,-32,-5,1,-3,-15,-10,-22
-3,4,-6,-7,-6,0,9,3
26,7,0,4,3,11,-2,8
-11,0,9,4,-2,-21,-5,-3
-19,-9,-7,-5,-3,21,14,1
7,8,0,0,4,-26,-5,2
-20,-15,3,4,-4,14,-6,-3
6,10,-3,2,4,4,-4,2
2,5,-8,-7,-2,11,-1,-4
-17,-32,-3,-8,-8,-6,-14,-5
0,31,1,0,4,-11,-1,8
50,4,8,6,3,5,9,12
7,12,-3,5,0,-8,-6,-16
-1,-21,-3,7,-1,-24,3,9
27,4,1,-9,-7,-7,-5,-2
-19,-2,0,-6,6,8,1,-4
-4,9,1,0,-2,-15,-15,-2
-4,-4,-5,-7,-2,13,8,-10
2,-7,2,3,2,-4,-3,2
-6,5,1,-1,-5,-14,-5,-7
-20,-14,-2,-3,-6,11,0,-5
-6,-16,3,6,11,-27,1,2
40,29,3,4,7,26,2,21
2,3,-2,3,-5,14,-1,-3
-9,-4,0,1,1,-4,-1,2
-17,5,-2,-4,-2,5,7,-2
-36,-28,0,-3,-2,-29,-1,-12
0,2,-2,1,2,5,0,-2
10,5,4,-8,3,-3,-3,10
-8,-8,-2,-3,-6,11,1,-14
43,5,-5,6,3,-9,-12,16
-16,18,2,5,-7,-20,-7,-2
-8,-8,0,1,9,8,2,7
24,3,0,1,-3,3,-4,-6
-25,-15,1,-2,-1,4,0,-12
-4,2,-4,-5,1,-21,-2,-1
-8,-4,-3,0,-6,19,9,10
-27,5,8,0,2,-12,-26,-12
33,-6,-11,0,0,25,16,5
42,19,8,9,-5,-17,-6,12
28,2,3,3,19,-1,-4,9
-21,-4,-5,-2,-5,7,2,-6
-26,-5,-1,-5,-5,-2,0,-5
-20,-15,-1,-1,0,11,-2,1
28,6,-2,-1,-9,0,6,1
5,7,-6,4,3,5,3,8
-30,-11,-2,-8,-1,-18,-1,-13
-3,2,-2,-5,0,25,7,-4
-49,-23,-1,-5,-11,-15,17,-6
71,24,8,7,17,28,-6,26
-10,7,7,16,-11,-16,-9,-4
-8,-2,-7,-5,1,6,2,-3
-7,9,6,3,-5,7,3,4
-48,-21,-5,-3,-2,2,10,-6
9,-6,-8,-4,-2,-15,-10,-8
-7,-2,5,-6,5,0,-5,-4
-17,-5,-3,-1,-2,-8,-13,-14
9,-1,-4,-6,-5,-3,5,3
-12,3,-1,2,3,0,-4,-2
-20,-12,-2,-3,-3,3,0,-10
12,-8,3,4,4,17,18,11
32,33,7,5,-4,-13,-31,0
-28,-10,2,1,2,6,17,4
28,-2,-3,3,-7,22,-8,-1
8,5,-4,6,5,3,-1,-1
-20,-9,-5,-11,-6,-5,5,-2
-25,-13,-6,-7,13,-5,-7,-12
-5,-5,3,-2,-5,-13,-3,2
8,6,1,0,-2,-24,-9,-1
-24,-17,-3,4,-2,0,4,-8
-6,-2,0,-5,-3,9,-2,0
-15,-11,-1,1,4,-9,5,-2
69,24,0,2,-1,-31,-9,12
6,-4,-1,4,-2,-8,-5,0
5,3,-1,-2,-6,-14,14,5
-27,-12,-3,-2,3,7,-5,-5
-1,-4,-2,-4,0,24,1,-14
-9,-1,-1,0,1,-7,6,5
16,-5,-3,-2,-4,-5,-8,4
2,4,1,-1,-2,-9,-5,-6
-19,-4,-1,-2,-1,1,-5,-5
40,11,1,2,2,5,10,8
-19,-6,2,-5,3,17,-3,-3
-10,1,-6,1,-1,-8,3,-3
-10,-4,6,-1,0,7,-8,2
-13,-15,-2,-1,-7,8,3,-4
-11,14,5,5,-4,-10,-5,-5
31,12,-4,-6,18,17,9,7
-11,-9,-2,5,-3,6,-8,0
-29,-4,0,-1,-1,-18,-9,-11
-7,-6,-4,-1,-2,12,10,-2
50,14,3,-4,-1,9,-1,15
-71,-10,-1,5,-2,-5,-9,-21
42,8,-2,-3,3,0,4,5
3,-3,4,7,-6,-15,-9,-1
-44,-2,2,1,0,-6,5,13
57,11,-7,-8,-3,3,1,0
-44,-13,1,-2,-2,8,-3,-11
23,3,-6,-4,1,-6,-2,-2
-16,-8,4,5,-4,-19,-6,-12
-12,-6,-2,-8,-3,19,-9,-1
2,23,2,-2,0,0,10,5
10,-19,-1,1,-2,-22,1,5
-27,-1,1,6,6,18,-15,-13
5,1,-1,2,-1,-8,3,-4
7,-5,-11,-6,-3,-2,5,3
-1,6,5,7,2,5,0,10
7,-5,-1,1,-4,-10,1,-1
-10,5,3,-2,1,-6,4,6
-29,-12,3,3,-4,2,-3,-12
-8,-2,0,-2,6,1,3,-6
9,2,-8,-9,-7,0,3,2
-8,-3,-1,-1,3,1,-7,-3
-8,-6,1,2,-2,-6,3,0
-8,-10,-4,-3,2,8,1,-2
-33,17,7,1,-2,5,3,-3
43,-2,6,10,3,-37,-9,0
13,14,1,-5,5,21,-6,12
25,-3,-3,-1,-4,15,-6,2
-25,-16,-12,-5,0,-13,13,-8
-27,-2,-5,-5,-2,-2,7,-2
7,-2,5,0,3,9,-1,8
-9,1,5,0,1,-12,-3,-6
9,-4,-1,2,-6,-2,-5,-2
9,6,-1,0,7,7,5,5
6,0,2,5,1,-8,0,-1
-17,0,-3,-6,-5,0,-3,-2
31,3,2,3,1,-3,2,11
-8,-4,-5,-5,-6,-2,-2,-5
-41,-21,-8,-5,-3,3,9,-14
30,23,7,2,6,16,2,12
22,19,8,7,9,-44,-24,-4
-12,-10,1,5,-4,9,5,11
7,-4,0,6,2,-17,-3,-2
-14,1,-1,-4,1,39,5,-5
10,0,-2,-6,-5,3,2,0
-14,1,-3,-1,-1,-1,-1,-5
-8,-4,-3,-4,2,1,-3,-4
3,2,0,-4,-1,-12,-2,-2
0,-6,-2,1,1,3,-3,-1
3,-3,-2,-1,0,4,-4,1
14,3,-3,-6,-11,0,3,10
-1,-2,4,4,5,-13,-3,-6
-4,-5,1,2,-5,2,0,-1
-38,-11,-6,-7,-4,16,13,-14
16,6,4,-3,-2,-22,-14,-3
66,26,13,22,4,-21,-2,33
-59,-8,-1,-5,-5,21,4,-10
23,-1,-10,-4,-5,-5,0,5
-26,-3,-3,-4,14,8,-5,-14
-31,-22,-8,-7,-6,6,9,-8
12,-1,-6,-2,-4,-7,6,4
-3,6,7,3,1,23,-9,-5
7,-5,2,2,-1,5,-5,6
-8,-2,1,-3,-3,-15,3,-6
19,8,0,4,9,1,-2,6
-11,-3,-2,-5,-3,-8,-5,-5
10,5,0,4,-1,-5,-1,2
-8,-2,-2,-1,-2,6,-1,-2
-18,-10,1,-1,-5,-6,-7,-9
-64,-22,-7,-10,7,19,7,-15
74,43,11,9,3,-10,11,18
-13,11,7,8,11,-40,-24,0
-41,-20,-9,-1,-11,5,2,-16
1,-3,-1,1,2,-14,3,9
-32,-8,-2,-4,-3,17,8,0
-14,-13,3,-10,-2,-4,-7,-14
26,9,1,0,6,-9,-5,8
4,4,0,4,0,-4,0,-4
-19,-13,-1,1,-5,-12,-10,-9
7,0,0,3,6,3,3,1
8,-3,2,-2,1,10,-1,8
-41,-6,-2,0,-4,-11,-4,-6
18,-7,-1,0,-2,20,8,-2
-18,2,-6,-5,-7,-10,-7,-9
76,21,-2,-3,2,14,1,19
-12,7,9,9,-2,-25,-9,-5
14,-3,-3,-1,-3,-3,0,0
-37,-8,-2,-3,3,0,7,-5
-30,-27,-2,-1,-2,17,-1,-6
55,20,8,7,-1,-20,-3,14
-19,-4,-7,-5,-1,-1,-6,0
-10,-10,-9,-5,-4,15,-4,-14
-11,1,0,-8,-1,-2,4,1
31,11,0,-1,0,-7,0,6
-60,-16,3,4,0,-14,-13,-15
28,19,-3,2,0,42,6,6
2,8,5,5,2,-19,-5,3
3,-6,2,-4,0,6,-8,-5
62,9,2,6,1,-3,3,9
-16,-9,-9,-8,-2,-29,-7,2
-14,6,1,0,3,16,4,-9
12,0,-6,-5,2,5,2,4
-32,-10,3,2,0,-11,6,3
17,2,-1,-2,-3,6,-3,2
-8,-7,-7,3,3,-3,-2,-3
2,2,5,2,-6,-7,-3,1
-12,0,-3,-3,3,11,-1,-6
-39,-10,5,6,-4,1,9,-4
20,1,-3,-13,-3,17,2,-2
6,1,1,2,1,-39,-6,6
-16,5,0,-3,5,22,-15,3
-24,-9,-3,5,-7,-8,-4,-5
-10,6,8,5,-1,-10,-4,-7
-15,-4,-8,-5,-1,18,13,6
-4,0,-4,-5,-1,4,-2,-5
1,-8,0,-1,0,0,4,0
-1,-2,4,5,2,-4,-3,3
13,0,2,2,-2,8,3,-1
-11,-1,2,2,-2,-17,-3,-4
20,10,-4,-12,-6,24,10,2
-45,-21,-2,-5,-1,3,7,-6
81,11,3,8,2,-1,-2,17
-8,4,-6,6,3,7,8,-5
21,0,7,-4,-4,-38,-6,14
-22,2,-2,3,1,-3,-7,-9
-65,-14,4,-3,3,15,-1,-10
14,0,-6,-7,-5,-5,4,-5
0,-5,-3,0,-1,-2,-2,0
-11,-6,-1,1,-1,-2,-1,-3
-9,-8,1,3,-2,2,-4,-10
13,9,0,-2,-6,2,2,5
3,4,0,0,12,-14,-3,6
10,-10,-10,-6,-7,-13,-11,1
-23,-4,-5,-11,-1,-17,-4,-10
-47,-23,1,7,0,9,3,-7
71,20,10,10,-1,0,-6,-3
-28,12,7,6,4,9,9,14
22,5,-4,-5,0,-12,4,4
-47,-17,0,-3,-2,-2,-5,-10
-14,-4,-2,-2,2,9,-4,-8
22,-1,4,7,-1,-2,3,7
-34,-6,2,-4,-4,7,-5,-4
20,11,-4,-1,1,-10,-6,5
-12,0,-6,-3,1,19,4,-7
-2,-11,-2,-5,-8,-18,-6,-8
2,-4,-2,2,6,18,1,8
40,10,-2,-1,1,-1,8,16
-47,-7,3,3,-3,-1,-2,-9
7,-12,-3,2,2,-5,-1,-1
49,-2,0,0,-1,-4,4,5
-2,30,0,-2,-4,4,0,-3
15,-22,-2,0,2,-1,-4,-6
-29,-1,-2,-5,-3,4,-2,0
-4,5,2,6,-1,-15,-2,3
6,-15,1,-13,-5,-3,-13,-8
1,8,-2,6,-3,-11,2,13
9,-3,-7,-4,4,-10,-2,-11
-22,3,-4,-6,3,7,2,-3
7,-9,4,5,-12,-8,1,-2
33,3,-1,0,12,28,10,5
10,-2,3,0,-3,-10,-11,-3
-4,23,4,5,-1,4,0,-10
-31,-8,-2,2,3,-31,-1,-5
-3,-9,-2,-7,-2,28,14,-1
8,1,2,5,0,-6,-6,0
-9,-11,-3,-2,-1,13,4,2
0,6,0,-5,4,-2,8,-1
-21,-4,-5,0,-5,-3,-18,-7
-1,-2,0,-3,-1,-3,-8,-5
-4,2,0,0,-5,-10,-1,0
31,2,3,6,6,31,3,2
-83,-12,0,-4,-5,-17,-2,-6
59,15,7,6,4,8,6,14
18,12,-1,0,-3,1,-7,3
-2,-11,-5,4,2,4,-3,-3
23,6,-1,-3,-8,5,4,0
-25,9,-1,-9,3,-4,-2,-5
7,-8,-5,-1,0,0,1,7
12,-3,0,3,5,-1,-16,-5
2,3,2,2,-2,10,7,2
-13,-5,-2,-3,-6,-11,15,2
20,-2,2,-1,-1,9,-4,-3
-18,-3,0,-2,-2,-18,-1,-1
-2,-2,-1,-5,2,2,1,2
29,12,8,9,4,3,-6,11
-27,-2,1,1,-4,-4,-3,-11
-22,-2,-6,-8,-6,-5,3,6
4,-1,-2,4,3,-19,-4,-5
-8,7,1,-2,2,10,4,-3
-6,-7,-1,-1,-1,18,3,2
7,1,0,-6,2,2,0,-2
-3,-10,2,1,-8,-19,-9,-1
-7,0,-3,6,0,11,3,-7
-2,2,3,3,-3,-15,-2,4
-7,3,-2,-9,1,0,0,-3
-18,-12,-4,-4,3,39,3,-2
53,-2,-4,0,2,-2,-3,23
32,9,4,4,-8,-19,0,-8
35,5,8,11,2,16,-4,-1
-14,-1,-3,0,0,-5,12,3
-29,1,-1,-4,-2,1,-8,-10
-19,-18,-3,-4,4,2,-2,-2
-3,-3,0,6,1,1,2,1
29,11,0,-7,-2,-10,-7,-3
-20,-12,-4,-5,-4,6,1,-3
-9,-2,2,0,0,-5,-7,-6
-9,1,-7,-8,3,2,2,0
-27,-2,3,6,-1,-13,-4,-8
18,1,3,-2,-5,-8,4,-3
60,26,1,6,9,6,10,45
-10,-7,2,7,0,10,-6,-9
20,-4,-3,0,-1,-8,-7,1
-56,2,0,-6,0,12,6,0
-2,-3,-5,-3,-4,-1,5,-10
6,1,2,3,-4,19,8,8
-9,-1,0,2,5,0,3,-2
7,-5,-6,-7,-5,-4,-6,-8
-40,-17,-5,-6,-2,5,-8,-10
6,8,1,2,4,-14,2,1
10,-6,0,6,-9,-4,-3,2
21,-1,1,-7,4,14,-1,-3
-33,-3,3,6,5,-6,-6,-6
-4,-2,1,-6,-6,-7,0,-1
10,-1,-2,1,1,-7,3,2
27,7,5,8,0,0,4,5
-14,-9,-7,-8,-3,0,-6,-12
3,0,-4,-7,9,-23,-8,-7
11,8,6,4,2,0,1,5
-27,-19,-7,0,-1,-2,2,2
10,6,1,-5,-4,13,3,-4
-11,-2,2,3,-3,-5,3,5
-9,1,0,-2,0,-9,-5,-4
-1,0,1,3,-7,-23,-12,-6
-27,-6,-1,-2,12,7,0,-8
12,8,2,-3,-9,-21,-4,-1
-23,-5,-7,-5,0,3,-2,1
-16,9,3,2,-5,1,7,-11
39,-9,-4,-2,-1,-4,-16,4
-12,-3,-5,0,-4,3,2,-1
-4,1,2,-2,-2,-8,-4,-6
-8,-2,3,0,1,1,-1,0
-13,-3,0,3,-1,1,9,-1
-3,-2,0,-2,1,7,-5,-2
-4,7,-2,-3,-3,-2,6,11
58,-10,1,-6,10,3,-6,9
-17,9,2,8,-2,-6,1,-7
18,0,-3,0,-1,2,1,6
-31,-10,1,-3,-3,-5,-4,-9
-7,4,-2,2,4,-1,2,2
12,0,-1,-4,-9,6,2,-4
-14,-4,3,1,1,0,1,2
12,0,1,7,2,5,0,0
-2,0,-2,-12,-3,4,4,1
0,2,-1,-2,-3,-17,-1,0
-65,-27,-7,-7,-4,-17,-20,-23
58,14,-4,0,6,33,-16,18
-13,-16,1,8,1,-3,3,-11
25,6,13,18,-5,-15,-4,23
1,2,0,-6,-3,-10,-4,1
19,10,-3,-6,-1,1,5,-6
-53,-9,-6,-6,0,-1,0,-10
-11,-13,-1,-1,0,11,1,-9
17,-4,-2,1,-1,8,9,6
-13,2,5,-1,1,-8,-3,0
9,5,-3,2,-2,1,-3,3
-1,2,-4,-12,-2,-2,1,-4
23,12,4,8,5,10,5,10
-18,-7,-6,-4,-7,-8,-5,-10
-26,-3,2,2,-2,-26,2,-14
20,-5,4,6,14,24,-2,17
10,16,1,4,-4,-4,-2,8
3,6,4,5,1,-9,0,-2
-8,-9,-5,-2,-7,3,-4,1
-25,5,-7,-7,7,1,9,-10
-9,-7,2,-1,3,5,-4,-4
-3,-7,-4,-3,-8,-5,2,-2
-1,10,0,-1,12,30,6,5
-8,-5,-1,0,-10,-9,-3,-7
6,-5,-6,3,0,3,1,0
-2,3,3,-4,1,-3,1,0
-8,-4,-5,-2,-7,-4,0,-6
-12,-16,1,5,1,4,4,-5
95,24,5,-5,4,-21,2,30
-43,3,-2,2,-2,-9,-17,-25
-15,1,-2,5,6,15,1,13
34,0,0,-3,0,19,7,2
-57,-3,-2,-4,1,-5,-8,-10
30,-11,2,-1,0,-3,-2,2
-10,5,4,3,-1,1,3,-4
6,15,-4,-1,1,-11,0,3
-26,-12,-1,-3,-2,11,-1,-13
18,1,-2,-3,-1,-5,0,6
3,3,1,-1,-2,-9,-6,0
-24,-3,-2,-1,-3,-11,-6,-5
8,-9,4,2,-1,20,7,-2
0,8,4,3,1,-1,5,2
12,3,-3,0,-4,-9,0,3
-18,1,2,2,8,1,-3,-3
0,-3,-1,-5,-5,-7,0,2
-31,-4,0,1,-8,1,4,-6
-1,-5,2,-1,3,1,-6,-5
7,2,-9,-1,3,-16,2,5
11,-6,-4,5,-2,7,-4,-6
-13,-3,3,3,2,-25,-10,1
6,1,4,-1,-4,-2,-1,-2
-22,-3,1,-3,-3,-4,-11,-9
-14,-1,-3,-4,1,1,5,-6
4,-4,-3,2,4,-5,2,8
-8,-12,-2,0,-4,-12,-8,-9
-4,-3,-6,-4,-6,8,5,-1
-4,6,6,-2,-6,-30,-9,-9
27,5,0,2,1,37,-3,1
-16,-1,-1,4,-1,1,10,3
20,-2,-1,-1,7,1,-4,1
-35,-11,0,1,-4,3,3,8
-39,-19,-1,-1,8,0,-4,-9
47,4,0,-11,-3,1,6,7
-28,-5,-3,4,-3,-6,-11,-12
32,2,-3,0,0,9,8,-1
-12,0,0,0,-4,-27,-10,1
-16,-4,2,2,4,5,-11,-3
7,2,8,-1,-6,-3,1,-1
-20,-14,-6,-2,3,4,4,1
16,4,-5,-7,-6,-4,4,3
17,19,2,6,3,2,-4,-8
7,12,4,0,-7,-7,2,7
-31,-8,-1,5,1,-8,-17,-7
-31,-12,1,-2,5,6,4,-5
32,5,-1,-4,-5,5,0,9
-8,1,-3,-2,1,8,5,1
1,5,0,-2,-2,-2,-1,-4
11,-7,-2,-1,8,8,4,0
-22,-9,-4,7,0,-6,-1,-3
-36,-18,-1,-8,-5,0,2,-5
105,16,7,3,-3,-24,-20,0
-13,13,-1,2,1,-7,7,5
14,9,-3,-2,-4,-25,-5,1
-7,-9,-1,0,-1,19,0,2
-16,-12,0,-1,-2,17,12,-2
9,-1,4,0,-2,1,3,-6
-2,-8,-1,-2,-2,-1,-3,-3
21,9,2,9,6,-15,-4,5
-39,-4,-7,-14,-1,15,1,-5
-10,-3,1,7,-3,7,6,7
39,9,6,0,4,5,2,8
-27,-2,0,1,-4,6,7,-4
6,10,0,1,0,-4,8,8
-41,-15,-1,-4,-2,-5,-9,-16
2,-12,-2,-2,2,39,7,7
26,18,-1,-3,0,-30,-13,5
12,-1,4,9,1,-5,-14,-5
2,4,-4,-9,-6,1,3,6
-10,-1,-2,5,-3,-28,1,-1
-24,-15,1,-7,-3,7,-12,-12
7,-4,2,4,2,-2,6,3
21,14,-2,2,-3,-7,-9,3
-14,-2,-1,-4,-1,-20,4,-1
-33,-26,-2,6,1,-1,-26,-12
2,9,-1,0,-5,-16,6,6
13,9,-1,-5,-1,1,-8,3
-6,-12,-5,-6,-3,15,15,-3
-10,-1,4,4,-2,-15,-2,-6
-18,3,-3,-7,6,-10,7,-1
-3,-16,-1,1,-3,1,-3,-10
-40,10,3,3,3,-21,-13,-16
13,-12,-7,-7,-4,20,13,5
-19,1,2,-1,-2,-11,-4,-7
17,-9,-1,5,9,15,11,-3
-8,8,-4,-6,-2,4,-9,7
1,2,-2,-2,-2,-13,13,2
-18,-15,-6,2,2,22,-15,-5
25,16,2,-2,3,30,5,0
-22,-7,4,1,3,44,-8,-12
18,-10,7,5,10,6,5,9
-37,-2,-3,-4,1,10,-4,-4
34,-2,-6,-3,-6,-7,1,7
11,24,0,1,0,-14,-4,4
-18,1,-3,1,-5,11,-1,-4
10,-1,2,-1,2,12,5,-3
-17,-22,-3,-2,-1,-9,-2,-9
-15,5,6,2,-1,-6,-6,4
22,12,3,0,5,-18,6,1
-36,-11,-7,-6,-10,-5,-5,-14
0,1,4,-3,2,-16,-12,-5
35,-9,-5,5,4,-6,4,6
6,23,5,-2,2,44,-8,3
-22,-13,1,0,3,-5,4,2
16,-2,-8,-5,-5,-4,4,6
-16,-6,-3,0,-2,0,6,-11
-10,-9,-5,-5,-2,-10,-7,-11
9,14,6,9,-8,-20,-7,3
-21,-6,3,-1,13,-6,3,4
31,-2,-4,-6,-5,18,4,6
12,-1,-7,0,-5,-16,-8,-6
-36,-3,2,0,-2,14,8,-3
22,4,4,5,-3,-20,0,11
-28,-2,1,-5,0,-6,-3,-7
15,0,-1,1,1,-2,5,8
16,-3,-1,-2,4,-5,-7,-9
-27,-10,-3,-2,-2,6,-8,2
-2,4,1,2,3,4,-6,-6
12,-2,1,3,-1,-8,2,7
18,4,-3,-2,2,21,7,6
-33,-1,0,2,2,4,4,-1
-6,-9,1,3,0,-3,-2,-2
0,4,-7,-8,0,5,3,2
17,0,5,7,0,-33,-4,1
-4,-3,0,0,-6,12,-2,-3
27,10,2,0,-4,-2,0,3
-10,-6,1,-2,12,2,6,1
-30,7,-2,-6,-1,9,2,6
20,0,-2,7,1,-8,-6,-2
-22,-11,0,-8,-5,-14,3,-1
-36,-3,0,1,-3,30,-10,-6
44,-7,-1,-3,1,-4,1,-5
4,18,1,1,-5,9,5,3
-12,-11,-5,2,4,-29,-9,2
15,-3,5,4,0,-10,8,3
-2,10,4,0,2,21,-3,6
-11,0,-5,-7,-4,-20,-10,-10
0,-2,-3,-1,-6,1,-1,1
32,-2,-1,-1,-3,-12,-3,4
11,14,-5,1,-1,6,-3,0
8,0,7,0,-3,-12,0,1
1,-7,-2,1,2,1,-3,-3
-27,-9,-4,-1,-2,-3,6,3
-7,9,-1,1,3,30,4,7
-24,-14,0,2,0,-19,-9,-13
41,6,5,2,-1,24,1,12
-2,6,1,0,-2,-3,-1,-5
8,-10,-3,-4,2,-6,1,-4
-22,-10,-7,2,-4,3,5,-3
5,11,-2,-13,2,3,0,2
-8,1,4,5,-5,-4,-4,6
-8,-3,6,5,2,-36,-2,-8
21,6,2,-4,-2,63,-3,6
-7,-3,-6,2,-2,-12,-2,-10
7,4,0,-2,-2,-1,-2,-3
-20,-9,-3,-4,-4,-2,-1,-5
-1,1,-7,-8,-4,-3,6,2
-25,-24,3,5,3,-9,-4,-11
-22,24,6,3,3,0,-3,2
24,-2,-3,0,-2,9,7,6
-16,-1,-1,-1,3,-23,-2,-2
3,-2,0,-3,-1,15,-7,1
-28,-10,-4,-5,-3,-8,0,-7
19,-4,4,2,0,-12,-5,5
6,15,5,3,1,-23,-4,-5
-10,-8,-9,-6,-5,11,1,-2
51,-2,-5,-3,2,-8,-4,9
-32,-3,2,0,5,-12,-3,5
-10,-17,-2,1,-2,17,4,-8
-5,9,6,4,-2,-9,4,2
-3,-3,-1,-5,-6,-11,-7,-15
15,-7,-6,-3,-3,-15,-4,1
-5,7,7,9,8,34,0,4
-8,-12,1,-8,-2,-17,-4,-7
28,-3,-1,-2,-5,9,3,1
-47,10,-4,-8,-2,6,1,-7
51,-5,-12,-6,-3,-3,8,6
-30,-10,3,12,2,-9,-6,-2
-8,8,5,2,-1,2,-5,-6
3,0,3,-2,2,19,4,1
-24,-10,-4,-3,-5,-4,-6,-8
21,10,-2,0,2,2,4,3
-2,1,0,-2,1,4,4,-2
0,-9,1,5,-1,-17,2,-2
-27,0,3,-1,2,14,-7,-8
50,8,-1,-1,-9,-20,8,23
-38,-8,-2,6,21,22,-20,-7
30,5,-7,-4,-7,4,-4,2
3,4,-3,-1,-3,-8,-1,-3
-22,-5,-1,-2,0,-16,-8,-4
-16,4,3,-2,-1,3,2,3
-3,-13,-4,0,-3,1,-4,-3
-8,-3,0,-3,2,3,4,3
-31,2,3,5,0,5,-2,-7
48,-6,-4,-9,-5,-9,8,1
-4,14,9,8,-4,6,-4,4
21,7,-1,-7,-3,-36,-10,-1
-6,-9,-20,-10,1,33,8,3
-59,-16,-7,-2,-6,-10,-3,-7
54,5,4,2,5,1,3,5
6,9,11,9,3,-6,-4,1
-16,-5,7,2,1,-6,-2,-2
4,12,-3,-3,-3,3,3,-1
-1,-7,-3,-3,1,16,-1,-1
-1,-4,0,4,0,-11,-11,2
5,-2,-1,-4,-1,5,8,-1
-24,-11,-3,0,-4,-10,3,-4
24,10,9,13,8,2,1,3
17,-4,-5,-13,-4,25,3,15
2,6,2,9,-3,-18,-9,0
33,5,-2,1,4,-21,-4,2
-31,-13,-8,-4,-1,8,3,-8
-25,-5,-4,-4,1,10,13,-8
2,-2,4,-5,2,-10,-15,0
-1,-4,7,6,-3,4,1,1
-9,2,-4,-4,-1,-7,0,-3
6,5,2,2,0,-4,0,3
5,-3,4,0,0,0,-5,-2
3,1,1,2,0,-21,-3,0
-45,-14,-6,-6,-4,13,-1,-12
10,3,3,3,0,8,2,4
66,11,3,2,-2,-29,-19,4
-15,12,1,-1,-6,-7,-9,0
-15,-10,-8,-3,0,-20,-8,-8
-33,-8,-2,0,-4,-4,1,-5
-22,-10,-4,-3,2,16,13,-3
19,3,7,6,2,11,-1,3
0,-3,1,-6,-3,-10,-7,-4
0,-2,-2,-2,1,-2,-1,-4
7,4,-1,-2,-2,4,2,1
5,-2,-4,0,0,0,0,-2
-5,-2,7,6,0,5,3,3
-8,0,-4,-3,-2,-7,3,-3
-40,-3,1,1,9,15,14,-9
65,-1,-11,-11,-10,4,-27,14
-3,11,6,8,-5,-39,-21,-4
13,-7,-6,-3,4,32,0,10
-47,-10,-4,1,-4,-11,-1,-14
-48,-13,4,0,0,7,13,-12
22,3,-2,-8,0,10,0,6
7,5,6,4,-4,-22,-9,-6
-10,-9,0,3,-2,1,-5,-2
10,4,-4,3,3,9,5,2
15,2,0,-12,-7,-3,-4,2
-46,-24,-1,1,10,4,2,-11
4,12,3,-3,-4,0,-1,-1
39,13,2,3,5,7,10,15
34,9,2,7,-5,21,11,13
-28,-2,-5,2,-3,-14,0,-2
-8,-14,-8,-8,-5,2,-4,-4
-35,-9,3,0,0,-9,-1,-14
-32,-16,-5,1,3,-1,-1,-7
8,-4,2,-4,-7,12,7,4
57,29,11,7,16,-10,-5,4
-18,6,0,2,-7,-31,-22,-1
4,-9,-11,-7,-3,39,12,6
-3,-7,-3,0,3,-15,-3,-2
-18,-4,5,4,1,18,6,-2
26,13,3,-4,-5,-3,0,4
-5,-2,0,3,3,-10,-6,-4
-1,-4,6,5,-9,-18,-3,-1
-12,-7,-11,-7,3,27,5,-2
31,-4,-8,-10,0,-12,-9,-2
-62,-14,0,2,-5,-3,-3,-12
36,27,-2,-2,-1,-3,2,4
24,-1,5,2,1,-8,0,16
-37,-12,1,2,-1,1,2,-7
35,6,1,5,4,-20,2,-4
-19,6,6,4,-1,2,-12,-1
-7,2,-3,-3,-5,-10,-5,-3
-19,-12,-6,0,1,10,3,-3
2,0,-2,3,2,-4,4,5
2,-8,0,-15,-2,3,-2,-6
15,10,-2,5,-7,-17,-7,-4
-5,-4,-4,2,-2,-9,-2,-4
13,7,-2,-4,-1,-7,5,0
6,11,0,4,0,-2,-6,4
8,-10,-1,-2,1,-2,-8,1
-25,-1,6,1,1,18,13,-3
-3,-1,0,0,0,-10,-2,-1
2,-12,-6,-4,0,2,5,-3
-15,-2,0,-1,-1,1,0,-1
1,8,1,2,-3,6,7,1
-43,-23,-5,-12,3,-15,-8,-11
12,-17,8,1,-6,-9,-1,-3
80,55,-1,-1,-13,-37,-26,21
-28,-10,0,5,5,-1,-4,4
-10,10,4,0,-7,6,1,2
-33,-14,-4,2,-3,-3,0,-9
-29,-17,-2,-3,8,14,8,-9
