emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
-2,-1,0,1,1,16,-20,-5
-2,-1,-1,-3,-7,-11,-20,-1
2,3,3,2,-1,26,29,-1
5,4,3,4,14,37,8,1
-3,-3,-2,-4,-7,-50,-6,0
-1,2,2,3,4,0,-10,-4
-1,0,-2,-2,-6,-17,-7,0
-2,-2,0,3,11,16,6,-2
2,5,6,5,1,-16,-73,-5
-3,-7,-8,-6,-8,-28,49,12
-5,-2,-3,-3,-3,-14,-6,0
-1,-2,-4,-5,-5,-27,-3,-2
-2,-1,-1,0,2,0,-23,-5
3,1,3,2,1,-24,-2,1
1,-1,-2,-2,-8,-11,-48,-8
1,3,5,7,13,26,2,-1
1,-1,0,0,0,15,41,2
-2,-1,-2,-4,-11,-35,-22,-3
1,1,-3,-1,2,33,9,3
5,6,7,10,21,77,-21,-5
-2,-3,-6,-6,-16,-74,35,3
-7,-10,-8,-9,-10,3,14,8
2,8,4,4,0,20,-9,-2
0,-1,-1,0,3,25,11,3
-2,0,0,0,3,-9,-4,-8
0,0,2,2,4,7,-8,-7
0,-5,-3,-3,-2,-11,14,5
0,-1,-2,-6,-13,-31,-1,2
-4,-2,-1,-3,-5,-7,-10,-2
2,3,4,4,11,28,14,1
-1,-3,0,0,5,-7,-13,-3
-4,-3,-5,-5,-9,6,-17,-1
-1,-3,0,-1,12,37,1,3
2,1,-2,-2,0,9,23,4
-2,-1,1,1,-6,-22,7,2
-1,-2,-2,-2,-2,-8,4,-1
0,-2,-1,2,2,14,-5,1
-1,2,1,4,1,4,-12,-5
-3,-4,1,-1,1,-2,4,2
0,-1,-2,-3,-5,-14,1,-3
-1,-2,-3,-1,-2,6,0,1
-1,-1,2,3,6,8,0,-2
1,4,3,1,1,12,-37,-9
-1,-5,-5,-7,-11,-26,49,0
3,3,4,4,0,-41,-54,3
-3,-4,-6,-1,7,21,47,6
-3,-3,-2,-6,-4,-5,21,1
-2,2,4,5,1,0,-29,-2
1,-1,-1,-3,-4,10,9,-6
3,2,0,5,-2,-3,-4,-2
1,-2,2,2,2,2,-15,1
-2,1,-1,-2,0,0,12,1
-1,-3,-1,-2,-7,-1,17,-1
1,2,0,2,7,5,-29,-2
-2,-2,-3,-1,-8,-13,21,0
0,1,-1,0,-1,-10,-14,1
-2,-4,-2,-1,1,19,5,-1
0,-1,0,-5,0,-12,-24,-5
2,3,3,7,2,19,31,2
-1,-5,-4,-11,-14,-61,41,9
-10,-6,-4,-5,-8,0,-51,-14
-1,0,1,-1,1,20,13,-4
-4,-3,-2,2,-3,-23,-22,-4
3,1,4,2,8,37,3,1
3,3,0,0,4,-9,27,5
0,-1,0,1,-4,6,-26,-4
2,1,-4,-6,-6,4,14,2
-2,-1,3,6,4,2,-15,-2
-1,-2,-2,2,-4,-3,5,3
1,4,6,7,10,11,10,-1
-2,-2,-2,-3,0,-15,-75,-6
-2,-4,-4,-2,-2,46,94,18
-2,-1,-4,-2,-6,-56,-19,-7
-1,-2,1,-1,-2,1,-12,-3
0,1,0,-2,-4,-17,-40,-3
3,3,3,1,5,31,-39,-9
1,2,1,10,9,34,42,5
-1,0,0,-3,-5,-38,-2,2
0,1,2,1,6,4,20,-1
-1,-4,-5,-5,-18,-77,-20,1
-1,-2,-1,-5,4,44,32,7
-3,-1,-2,-2,-8,-59,-7,-4
-2,-3,-1,0,5,54,50,5
-1,1,1,1,-2,-44,-25,-5
0,0,0,0,1,5,-7,2
0,0,0,1,-1,27,-4,-3
-1,-2,-2,-1,-1,-7,7,1
0,0,-1,0,6,15,-6,-3
1,0,-1,-4,-4,-5,-6,-1
-1,-1,0,-1,-7,16,0,1
2,2,4,3,6,16,25,-3
-1,-1,-3,-1,-3,-62,-50,-5
-4,-2,-1,-3,2,-2,-27,0
0,-4,-5,-7,-2,16,43,6
1,-3,-2,3,3,16,29,2
-1,0,1,0,3,20,16,-4
3,4,1,-1,-2,-20,-21,-3
-1,-1,-1,-1,-2,-13,-5,2
-2,-2,-3,-2,-4,-6,-6,-4
1,-2,-1,0,0,31,-9,-3
-5,-1,0,-3,4,10,17,1
2,1,0,7,11,10,-10,2
-1,1,1,0,-1,-15,-2,2
3,5,5,7,20,14,0,-2
3,-1,-1,0,-2,32,39,7
-6,-4,-7,-5,-12,-35,-54,-3
-6,-3,-1,-4,-12,-20,5,-3
-3,-1,-2,0,0,24,-18,-2
2,2,4,2,-6,-58,27,0
2,0,1,1,8,34,-11,-1
-1,0,-4,-1,-3,-11,8,3
-4,1,1,0,2,43,-4,-4
4,7,6,8,4,-22,-68,-14
-1,-8,-10,-11,-18,-65,73,16
-2,-6,-3,-4,2,-9,69,5
-5,-2,-3,-2,-4,9,-55,-6
-2,1,-3,0,-2,17,4,-7
2,4,4,1,5,16,-43,-8
1,-2,1,3,-5,-26,-3,2
3,-3,-2,-1,3,12,54,7
-4,-3,-1,-2,-1,8,-28,-2
1,3,2,1,5,15,-9,-5
2,-1,2,-3,-3,15,7,6
-2,-2,2,2,4,16,-17,-7
-3,-1,-2,-2,-9,-66,-19,1
1,-3,-1,-4,1,49,43,3
0,2,0,0,-6,-27,-5,-2
1,-1,-2,-2,-3,-20,19,1
4,4,4,4,6,8,-22,-10
-4,-3,-7,-4,7,70,27,12
-2,0,-3,-5,-14,-53,-17,-1
0,-1,0,-3,-14,-27,-43,-2
0,-4,-1,5,13,25,-3,-1
-3,2,4,4,-15,-65,14,-6
1,0,2,0,12,51,-34,-1
0,1,-1,2,5,10,40,5
2,0,-1,-2,1,25,5,4
-2,0,2,0,-3,23,-30,-3
-4,-2,-1,1,-1,-57,-40,-9
1,3,4,3,4,24,51,0
-3,-7,-6,-9,-19,-76,-14,2
-4,0,-1,2,11,44,-49,-8
2,2,1,1,-1,0,27,0
1,0,0,1,2,12,-32,-3
3,3,3,0,11,53,50,5
-2,-5,-4,-4,-24,-108,63,-1
-2,-1,-4,-2,4,32,-9,1
-1,0,1,2,-4,-16,-6,-2
-2,1,2,3,5,24,-7,0
1,-2,0,-1,2,2,-47,0
-1,-3,-5,-6,1,49,25,-1
-1,-2,-4,-2,-8,-18,13,2
-1,-2,-2,-5,4,18,10,2
1,6,2,5,7,-4,-38,-6
-1,-1,3,2,-2,-2,-44,-8
-1,-3,-3,-3,4,40,71,8
-1,-2,0,-2,-6,-27,-76,-6
-3,-2,-4,-5,-7,-12,83,5
0,0,-4,-3,-9,-7,-13,2
1,0,2,0,5,2,-5,2
-6,-3,-1,0,0,-6,12,-2
3,2,4,2,-1,-4,-11,-2
2,2,3,5,14,30,-10,1
-4,-3,-6,-5,-10,-36,-37,-4
-2,-1,-2,1,-3,12,49,2
2,2,3,3,17,31,-9,-2
1,0,2,0,-4,-16,-27,-1
-3,-4,-5,-6,-4,-12,16,2
0,-1,-2,-1,3,34,19,3
-2,0,-1,-1,-3,-8,-17,-4
1,0,2,6,2,-6,6,0
-1,0,1,-4,-2,-13,-5,-3
2,1,2,4,1,8,8,0
2,6,7,6,13,33,-60,-8
-3,-7,-11,-13,-21,-101,57,16
-4,-5,-2,-3,-6,2,-7,1
2,0,-1,5,12,3,25,6
0,-1,0,-1,1,20,15,-5
0,4,2,1,4,28,-22,-3
1,-1,0,0,-2,-19,-17,-3
-1,-1,-3,-5,-5,3,9,0
0,-1,-1,1,-4,-7,2,2
-2,-2,-1,2,3,10,-11,-4
1,0,-3,1,-4,-4,8,2
5,6,9,8,26,109,-56,-10
-5,-10,-9,-10,-30,-106,61,14
-2,1,-1,0,-4,36,69,0
-2,-2,-4,-1,2,5,-90,-4
-5,-4,-4,-1,-5,-6,47,-2
0,0,-1,2,8,35,-33,-4
1,-1,0,0,1,-2,-7,-3
2,2,4,4,7,-4,1,-1
0,-1,-5,-6,-8,-25,-7,4
0,-1,-2,-4,-5,0,12,2
-1,-1,-1,-2,0,-4,-12,-3
0,-1,5,3,12,16,9,-1
-2,-2,-4,-6,-13,-29,8,2
-2,-1,-1,-3,3,5,14,-3
2,4,7,15,12,98,-84,-15
-1,-4,-4,-4,2,-12,84,20
-7,-7,-9,-9,-12,-9,-37,-6
0,0,3,4,0,-4,20,2
-1,0,1,-2,4,15,-1,-1
0,2,-1,2,-3,-1,-14,-7
-1,0,-1,0,-4,-20,12,0
3,1,-3,-4,3,21,-8,0
-3,-3,-1,-3,-2,-31,-1,2
-1,1,0,1,-5,-2,12,-2
0,0,1,1,6,-16,12,3
-1,-1,-1,-2,2,11,-23,-1
7,5,7,5,13,70,9,2
-3,-4,-3,-10,-31,-107,-5,-6
-2,-3,-4,1,2,66,-5,6
-1,1,-1,1,2,5,-3,-1
-3,-1,-3,-3,1,-2,22,3
3,2,3,2,6,44,-17,-2
1,0,2,-1,5,-28,4,-3
-1,-3,-1,-2,-7,-16,1,-4
-1,-2,-2,-5,-3,-23,1,2
0,-1,-1,2,3,10,-8,-3
0,-1,0,-1,-2,-20,16,1
2,3,2,-12,8,30,-10,-1
-1,0,1,14,0,-2,-25,-7
-2,-4,-2,-4,0,39,75,7
-6,-5,-7,-6,-22,-100,-51,-2
-4,-4,-4,0,-1,-17,65,3
0,0,-1,-6,1,13,-13,-2
-1,2,-1,3,3,6,-35,-8
5,2,3,5,7,41,21,-1
0,-1,2,-3,-5,-3,-21,-2
-4,-3,-4,-1,-7,-40,8,1
-3,1,1,4,6,19,-1,-2
2,1,0,-5,-2,2,6,-1
0,-1,-1,1,-2,-7,-22,-3
-2,-1,-2,1,-1,0,19,4
1,0,-2,-4,3,-3,-28,0
-1,1,0,-1,-4,-1,8,1
4,2,4,6,9,27,22,-3
-6,-4,-2,-10,-6,16,-35,-7
-1,-3,-2,-2,-11,-86,-29,2
0,-2,-1,1,-1,22,23,3
-2,-2,-3,3,1,7,12,6
0,0,-1,-4,7,13,39,3
-1,0,-2,2,1,16,-20,-5
0,2,4,-1,-1,-1,-17,0
0,1,1,-2,0,3,-13,-2
1,0,0,-3,-4,-9,5,-1
0,0,1,3,9,7,-7,1
2,1,2,1,1,7,2,2
0,-1,-1,0,-3,-1,-12,-2
1,-1,-3,-3,-3,-23,-7,-1
-1,-1,0,-2,-3,5,-6,-2
1,1,1,-2,0,-7,20,-7
-4,-2,-2,2,7,21,-42,7
-1,-6,-5,-1,-3,-4,-20,3
-1,2,-1,-1,-8,-16,20,0
-1,-1,-2,-2,-7,-46,-10,-1
0,2,1,1,4,21,-5,-4
-1,1,1,-2,-2,-29,-3,0
2,1,2,2,5,30,3,-1
-3,-1,-1,1,1,24,0,-1
1,-1,0,0,-6,-24,5,-1
0,3,3,2,4,27,-2,-7
-2,-6,-3,-7,-16,-21,39,12
-2,-3,-3,-2,8,24,-12,-1
-4,-3,-4,1,-2,-10,27,-1
-2,1,0,3,-2,-21,-27,0
2,2,3,2,6,58,-22,-7
1,0,-1,0,-2,-24,21,3
0,-1,-2,-2,-2,-2,-40,-6
1,-1,-2,-3,-1,-15,5,2
-1,1,1,1,5,18,17,-3
-2,0,-1,-2,0,14,2,1
1,0,-1,2,-1,-2,2,-3
-2,0,-1,-4,-6,-18,13,1
2,2,1,4,10,-1,-8,-1
4,2,1,4,2,9,-44,-2
-5,-3,-4,-6,-4,2,50,1
-2,-2,-5,-1,-1,-10,-2,-1
-5,-3,-2,-2,-8,-27,9,0
0,1,1,3,11,50,25,1
0,2,0,-2,-9,-61,-48,-2
0,0,-1,0,1,8,1,-2
2,2,2,2,7,37,2,-5
-2,-4,-2,-2,-10,-55,9,5
-3,-5,-1,-6,3,14,-22,2
0,-1,0,11,-2,6,47,-3
-1,1,0,-3,3,-1,-27,-4
1,-2,1,2,6,-4,-83,-9
2,0,-2,-5,-5,7,80,7
1,0,-2,2,-1,-38,0,3
-2,-2,-2,-1,-1,19,11,-4
-2,-3,-1,-2,-6,9,-3,-1
1,0,0,3,0,-1,-6,1
0,1,-1,-6,1,10,-3,-2
4,1,2,1,3,8,18,4
-2,1,-2,-2,-1,-4,-40,-7
-4,-4,-3,5,-1,17,23,0
-2,-1,-3,-5,-5,-26,15,0
-1,1,-1,0,-2,-17,-22,0
1,1,3,2,1,23,28,3
0,1,1,1,7,17,-9,-7
-1,-3,0,-5,-7,-4,-26,1
0,-1,-2,-3,1,3,9,4
0,1,-1,1,-2,-14,21,-3
-1,3,3,3,2,44,-33,-5
-6,-9,-10,-14,-13,-42,95,19
-2,0,-2,2,-3,-8,-9,-4
-1,-2,0,-3,-4,8,16,1
4,3,3,2,2,3,-31,-3
4,2,2,2,5,23,-23,-5
-1,-4,-1,-5,-4,-6,7,-1
-3,0,-1,1,-1,-7,19,3
0,1,0,-1,0,-7,-8,-1
-1,1,3,0,2,12,-18,-3
1,1,-1,2,-2,-14,3,-1
2,1,1,4,0,6,2,0
0,-1,2,2,10,26,-16,-5
-2,-4,-3,-5,-14,-73,53,1
-3,-4,-2,-2,-2,40,28,8
-3,-2,-2,1,7,-24,-74,-4
0,-3,-1,-3,-5,-10,11,6
4,3,4,2,5,34,-6,-3
1,1,-1,1,5,-5,-6,-3
0,1,-2,7,3,32,33,1
-4,-2,-4,-3,-7,-33,-4,0
-1,-2,0,1,5,26,-44,-4
-2,-2,0,0,-5,-24,8,-1
0,-1,1,-4,-1,20,-1,1
2,0,0,0,-2,-24,-19,-4
1,0,-1,2,7,29,3,2
-2,-2,-2,-2,-5,-26,-28,-2
1,-1,-2,-2,-3,-9,28,0
-1,2,2,0,-1,1,9,-3
-1,0,1,1,3,12,-10,-1
0,-1,-3,-1,1,-11,-11,-3
-1,-1,-1,-2,-3,-7,7,-1
0,-2,-2,-1,-5,-5,3,1
-2,1,2,1,2,0,-41,-7
-1,-2,0,5,-2,17,38,8
-1,-2,-3,-4,-1,6,49,1
-2,0,-3,-4,0,-2,-39,-4
2,1,2,-2,6,17,28,4
2,0,1,7,5,2,-33,-2
-2,-3,-3,-2,-5,-31,-41,-4
-1,0,1,1,4,7,53,5
0,1,-1,-1,-2,-4,-17,-3
0,-1,-2,-4,0,3,12,1
-2,0,1,0,-3,14,-2,0
-1,-2,-2,-2,-5,-14,-11,-4
-1,0,-2,2,-2,-1,-9,-1
-3,0,2,0,2,13,-10,-3
0,-3,-4,-6,-5,-8,27,7
0,-2,-2,-1,-3,-19,-9,1
-1,-2,-3,-3,-3,-3,15,-2
1,1,1,1,6,31,23,0
-2,0,0,-4,-8,-39,-38,-5
-2,-1,-2,1,1,6,-20,-3
1,1,2,2,4,10,-15,-1
-1,-1,-1,-1,-5,-20,0,-2
1,-1,1,-1,-2,14,20,1
0,0,0,4,6,3,11,3
-2,1,-2,-2,-8,-5,-20,-6
3,3,5,5,4,13,-25,-4
-3,-6,-5,-3,-3,-25,34,17
-1,1,-1,-2,2,11,8,-3
-4,-2,-2,0,-8,-22,15,-3
1,0,-3,-4,-6,-23,15,0
3,4,4,4,2,24,-9,-5
-3,-3,-1,-3,-7,-3,-15,-7
2,0,1,1,4,12,-7,5
-4,-1,-2,-1,-4,-14,-20,-4
-1,1,-2,1,1,1,11,0
0,-3,1,0,1,6,9,2
0,0,0,0,2,3,2,-1
1,-3,-2,-3,-1,-7,-8,0
-1,0,-1,2,7,13,6,-3
0,1,3,-2,-3,-4,20,1
-2,0,2,4,6,13,-8,-6
-2,-3,-4,-7,-7,-14,-23,9
-3,-1,-1,0,0,32,27,-6
0,-2,-2,-4,-5,-49,-27,-3
1,-2,-2,-1,-5,18,49,5
-1,2,2,-2,4,17,0,-2
1,2,1,-2,1,0,-11,-4
2,-1,1,3,3,7,-4,2
-1,-2,-1,-2,2,-2,-12,0
-3,-3,-2,2,-7,-8,8,-2
-1,2,2,5,6,-2,-14,-1
2,2,0,1,7,11,13,1
-2,1,-1,-1,1,-15,-13,0
3,0,2,1,7,49,-15,-1
-3,-4,-5,-6,-15,-82,22,1
-4,-2,-1,-1,-2,-3,-32,-5
-1,1,-1,0,5,20,15,6
-2,-1,-1,-1,-6,-39,-1,-1
2,1,2,1,2,20,-17,-4
-1,-1,-3,1,-5,1,16,1
1,-2,-1,0,-2,-4,3,1
2,0,2,1,2,3,0,-1
0,-1,-1,-3,5,6,-5,1
-2,0,0,1,-3,1,23,4
-1,-1,-1,-5,-4,-4,-17,-4
-1,1,1,2,-2,-7,8,-2
-2,-2,0,-1,4,17,-5,0
1,1,1,4,-1,-13,5,5
-3,0,0,1,-2,0,-7,-1
0,-1,-3,-4,-2,-11,11,2
-2,0,-1,-1,-1,0,-15,-5
-2,-2,-3,-3,2,11,-10,-3
1,0,-1,1,3,-3,-12,2
-1,-1,-1,-2,-4,-15,-8,-3
-1,-1,-1,3,1,8,6,-1
2,-1,0,-2,3,28,54,0
-3,-5,-4,-8,-8,-13,-50,-2
0,1,-1,4,-2,-16,8,3
-4,0,-2,-5,-1,19,26,-3
-3,-1,-3,-4,-7,-6,-17,1
4,2,6,-3,2,8,25,0
-2,1,0,2,6,-4,-15,-5
0,-4,-1,0,-1,21,-9,2
2,0,0,-4,-9,-57,12,3
-3,-1,-4,-2,-2,16,-10,-1
-1,-1,-1,-2,1,-5,7,0
0,0,1,-1,-5,0,10,1
-3,0,0,0,4,16,-19,-5
0,-1,-1,1,-2,-9,8,3
1,-1,0,1,0,22,-31,-4
-2,-1,-2,-4,-9,-64,-14,0
3,0,-3,1,2,21,61,11
-7,1,0,1,4,0,-68,-14
-1,-1,2,-1,0,8,37,3
-2,0,1,2,-2,-6,-42,-6
2,0,-1,-1,-1,31,14,-1
2,2,1,4,-6,-60,6,3
-6,-7,-8,-7,-2,47,-4,4
1,2,-1,-1,1,-12,21,1
-4,-2,1,2,6,0,-22,-4
1,0,3,3,0,-1,9,-2
0,1,0,-3,-4,-1,3,-2
3,1,0,2,0,9,-24,6
-3,-2,-4,-2,-2,-14,22,-6
0,-2,-2,-1,2,1,-1,0
-2,-1,1,3,-4,-13,13,3
0,0,0,-1,5,31,3,-3
4,2,2,1,2,3,-10,-1
3,0,1,-3,-2,9,-40,-2
0,-2,0,-2,-3,-55,76,8
1,3,3,0,4,19,-33,-4
-5,-3,-2,-2,-2,12,5,11
-5,-4,-6,-4,-2,-12,42,-2
2,1,-2,-3,-4,1,-3,0
0,-2,1,2,5,-18,-32,-10
-3,-1,0,-2,-3,-13,-59,-10
1,-1,0,1,3,20,59,7
0,1,-1,1,1,7,-6,0
-2,-1,-2,-3,-7,-10,-6,-3
1,2,2,0,6,9,-1,-1
-1,0,0,-1,-2,-6,-11,-1
0,-2,-4,-4,-2,-2,9,2
-2,-1,2,3,-1,3,4,-1
-1,2,2,2,-1,9,6,-2
1,-2,-2,-3,-1,-9,5,5
-2,-1,-2,-1,2,31,-11,-10
0,-2,-2,-2,-2,-25,18,8
-2,-2,-2,-4,-10,-16,-21,-1
0,2,0,7,6,18,11,-3
1,-1,-3,-1,-1,0,-14,-2
0,1,1,2,5,-6,-60,0
-1,0,-1,-3,-7,-10,56,1
-1,0,-2,-6,-11,-27,-37,0
-2,-1,3,9,11,20,9,-2
-1,-3,-2,-3,-3,11,28,-1
1,0,-2,1,-2,-20,-23,0
2,0,1,-2,4,51,-8,-1
-2,-3,-2,-5,-10,-41,-14,0
-4,-1,-2,0,-5,-22,38,0
0,-2,1,-3,0,10,-38,-3
-1,-2,1,6,7,1,29,1
-1,2,4,4,5,21,-17,-4
0,-1,-1,-4,-6,-8,25,0
-1,-3,-3,-3,1,6,-43,4
-1,-1,-1,3,0,3,3,-1
-1,1,0,-2,-2,4,-10,-3
-1,-1,1,-3,-2,-13,8,-2
-2,-1,0,3,1,5,-1,-1
0,0,0,-2,-2,-1,3,1
-1,2,2,-2,8,27,-20,-7
7,0,-2,0,-12,-53,-18,10
-5,-5,-1,-5,5,47,68,-1
-2,-2,-1,11,1,-14,-22,-5
-1,0,-1,-4,-2,0,14,1
0,1,-1,4,10,5,-26,-4
4,1,0,0,-5,-16,-12,1
-2,-3,1,-5,-5,-4,20,2
-2,0,0,0,1,-1,-13,-2
-2,0,-1,-2,2,26,13,-2
1,-1,-2,-3,-3,-11,0,1
0,0,0,-2,-2,5,14,-1
5,6,7,5,8,13,13,-2
-9,-7,-9,-8,-9,-10,-43,-7
-3,-2,-4,-1,-2,-56,-1,1
1,0,-1,-3,0,14,-24,-2
1,-2,-1,-1,-2,-4,17,1
1,1,3,2,2,27,20,-3
2,2,2,0,2,16,-11,-6
-2,-2,-1,-3,-2,-16,-5,2
1,-2,-3,-2,-6,-17,-8,1
0,0,0,-1,2,26,16,1
-2,-2,-1,-1,-3,-3,-16,-1
1,-2,-2,-3,1,2,20,2
0,1,1,9,9,-9,-21,-1
3,1,3,8,0,26,21,7
-2,-3,-5,-6,-11,-57,61,5
-5,-3,-3,-3,-6,-8,-32,-9
-3,-5,-5,-7,-6,8,26,11
-1,2,2,0,2,1,1,-5
3,4,4,6,9,18,-12,-1
0,1,-1,-2,-2,10,21,1
0,0,-4,-3,-5,-19,-16,-2
-1,-1,1,-3,-5,6,-1,-1
-2,-1,4,2,4,24,9,-1
3,4,2,3,6,-22,-40,-4
-3,-4,-3,-1,-1,27,55,5
-1,-3,-4,-3,0,-10,8,0
-2,0,-2,1,0,-1,-4,-3
-2,0,2,-2,-3,-3,-10,-2
2,2,0,-2,0,-19,-20,-4
1,-1,0,-3,-1,9,8,5
-1,-2,-1,-2,-1,6,-20,-4
2,1,1,-1,3,4,14,2
0,1,1,5,1,13,16,1
-4,-2,-3,0,6,24,-23,-7
1,1,0,4,3,-5,-27,3
-4,-4,-5,-5,-4,-6,-2,1
-4,-3,-4,-6,-9,-23,5,-5
-1,1,3,2,3,13,15,-5
0,0,-1,-2,-1,5,-2,-3
0,-1,-2,0,1,22,7,2
-1,-2,-2,-1,-1,-11,-20,-1
0,-1,1,2,-6,-19,-1,2
0,1,2,-1,10,18,-11,0
1,1,1,8,11,12,49,4
0,2,1,0,-7,3,-23,-7
-4,-2,-4,-6,-6,-6,28,0
-3,-3,-4,-3,-6,-14,-19,9
0,0,1,0,0,7,3,0
1,0,1,-1,4,1,-16,-1
2,1,0,1,2,6,0,0
-1,1,1,0,-4,7,7,-5
-4,-2,-3,-1,5,0,-9,-3
-2,-4,1,0,-1,-2,-6,0
5,2,0,3,4,5,-8,5
-1,-1,-1,-2,-1,31,19,-7
-1,0,-1,1,-6,-27,11,4
-3,-1,-2,-3,-3,-11,-5,-6
-1,1,1,-2,2,8,1,-1
1,1,0,0,3,22,-6,-2
0,0,-2,-1,-6,-5,3,0
-2,1,-2,-5,-2,-4,-5,0
-1,0,1,8,2,1,-3,1
-1,-1,-2,-1,-2,-4,6,-1
0,1,0,1,-4,-7,-1,-4
2,1,0,-2,3,-8,-6,1
1,2,2,-2,5,20,21,-2
-5,-6,-6,-8,-15,-85,-39,-3
-3,-2,0,2,-1,14,19,3
1,-1,-2,-1,1,21,13,3
0,0,0,-2,-4,-6,-4,-3
1,3,3,3,10,17,10,-1
-1,-1,0,-3,-4,-2,-6,1
0,-1,-6,0,-3,-12,-17,-3
0,-2,0,2,-1,-5,8,-2
-1,0,-2,-7,-2,0,-13,0
-1,1,-2,3,-11,-6,-9,-1
0,0,5,5,11,7,7,1
3,1,-1,-1,-1,-2,3,2
1,3,4,0,12,23,12,-9
-5,-6,-7,-8,-11,-28,-46,7
-4,0,-2,-1,-8,-14,26,0
-1,-2,-2,-2,1,-4,-17,0
4,2,4,4,7,46,55,6
1,0,0,-3,-2,-53,13,-4
-2,0,0,1,-1,16,-28,-3
-1,0,-3,-4,0,-2,-11,-1
0,-2,0,3,-3,-6,6,0
0,-2,-2,-1,4,28,-4,-5
-1,-3,-1,-3,-3,-8,3,3
-1,-1,-1,1,-1,-14,4,-3
0,-2,-4,-1,-4,-2,-13,1
-1,1,0,0,-3,9,4,-2
1,2,1,1,2,-19,-31,-4
1,0,-1,0,2,31,78,15
-11,-7,-7,-1,-10,-35,-69,-19
-1,-1,-1,-5,-3,2,-17,1
1,-2,-2,-3,-3,4,27,5
-4,-1,-1,-2,-5,-27,-57,-11
1,-1,2,5,5,18,69,9
1,2,-1,0,1,8,5,-4
0,-1,1,2,2,11,-18,-3
-3,1,-2,1,5,-6,-6,-1
0,-2,-2,-7,-9,-12,-4,2
1,0,4,3,6,19,-2,-1
5,1,2,2,-1,-3,20,7
-1,-2,2,1,1,-13,-28,-9
-5,-5,-4,-2,-5,-8,-7,3
-1,1,-2,-1,4,17,30,-1
0,-1,-1,-3,0,34,-30,0
0,1,-2,-2,-8,-32,1,-2
2,4,3,5,5,10,-3,0
0,-1,-1,-1,1,6,1,-2
-3,-1,0,-2,2,-6,8,-1
0,0,-2,0,-1,8,-3,0
-2,-2,1,1,0,3,1,-1
1,0,-3,-3,2,3,11,2
-3,0,3,0,0,-11,-4,-2
-1,-2,-1,-4,-4,0,-5,-3
1,0,0,-3,1,5,21,2
1,0,2,1,-1,-29,-7,2
-2,0,-2,4,4,29,24,4
-3,-2,-2,-4,-10,-44,-31,-6
1,2,-2,5,7,10,13,3
-1,-2,1,-1,1,15,-26,-5
-3,-1,-2,-1,-2,-10,2,-5
-1,-3,0,-3,0,9,-30,-1
3,0,0,6,-2,-1,15,1
0,2,0,0,-3,-9,-59,-9
-4,-4,-5,-3,4,12,49,4
-1,-5,-3,-3,3,28,34,7
-1,2,-11,-5,-9,-25,-9,-2
-1,8,35,9,2,-20,-16,-3
0,-4,-10,-4,-2,8,-33,-8
0,-3,0,-3,-3,17,13,0
0,-1,-8,3,-3,-18,-13,1
-2,-4,-2,-2,3,1,20,2
0,3,-2,-2,1,-13,-4,-4
-1,0,1,1,1,3,14,4
0,-2,2,-1,0,8,-7,-1
1,1,-6,-1,-1,-1,36,-2
-2,0,3,0,-2,-1,-16,2
-2,-4,-7,2,3,-6,-50,-3
2,0,7,-3,-3,-7,10,-1
-1,-3,-8,-1,6,15,13,0
1,1,1,-3,-6,-14,29,3
0,3,2,2,1,7,0,0
-3,-1,4,1,2,17,-1,-3
-1,-2,-8,-3,-3,-15,10,3
-2,-1,1,-2,0,-1,-25,-4
2,1,1,-2,-2,-5,2,2
-2,-1,2,-1,2,-11,2,1
5,-1,-6,2,-4,-11,12,9
-6,-4,0,-1,-9,-19,-14,-8
0,0,0,-1,1,10,-37,-5
1,1,0,0,2,12,-1,-1
0,0,-1,-2,-2,18,3,0
1,1,0,0,-2,-14,-10,-1
-1,-2,-4,1,1,9,37,1
0,2,-1,-2,2,-13,-15,-2
-3,-1,-1,-3,-8,-17,-12,0
0,-1,0,0,-1,1,1,1
-4,2,2,3,6,19,20,-2
-1,-2,2,-2,-6,-18,-17,1
-2,-1,-2,-1,-2,14,13,-2
1,-1,-1,2,4,-24,-35,-1
1,0,1,-3,-6,3,52,10
-2,-2,-3,4,7,13,-14,-7
-5,-4,0,-4,-3,-9,-32,-3
1,-1,-1,6,12,37,-9,1
-1,-2,-2,-5,-10,-51,-10,-3
1,-2,2,1,-4,-1,-20,2
1,2,-1,0,2,21,29,4
-1,-1,0,1,-6,4,-12,-7
1,0,-1,1,3,-19,-6,0
0,-1,-1,-2,-2,16,11,0
1,-1,-3,1,1,1,-23,-6
0,-2,-2,-2,1,1,38,5
-1,0,0,0,2,33,11,-5
0,-1,-4,2,-5,-19,-27,6
-3,-2,-2,-4,-4,-31,-53,-2
1,-1,0,-2,-3,8,46,3
0,-3,-2,1,-1,2,-16,-2
0,3,0,-2,1,42,21,-2
0,0,1,-3,0,-39,-14,-2
-1,-1,2,7,3,-2,2,2
-2,-1,-3,-1,-1,0,3,1
0,1,0,-1,-2,1,-13,0
2,0,0,2,-4,1,43,1
-5,-2,-1,-1,-6,-24,-71,-12
-3,-6,-3,-2,1,25,78,10
-2,-1,-1,-4,2,-12,-19,-7
-1,-2,-1,0,-1,19,41,4
3,2,2,0,-1,2,-12,-2
0,0,1,3,3,-5,-21,-1
-1,-2,0,-2,-5,-7,23,1
