emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
24,8,16,2,4,5,-4,11
-35,-1,32,8,-6,-34,-5,-1
25,-7,-16,-1,-2,9,7,5
-3,1,0,6,23,70,13,13
-16,5,6,4,17,10,-5,-3
13,0,-4,-6,-18,-35,6,12
7,-2,6,3,5,-13,-8,-4
10,4,20,7,-14,-52,4,19
-33,-15,-21,-5,-2,-10,-5,-20
35,1,-25,-9,-2,20,-6,4
-14,5,17,-4,-4,21,-2,18
11,-2,-18,-1,-3,-6,-1,-1
3,5,3,-2,1,-6,2,9
-9,3,15,6,1,-12,2,-5
-10,4,0,5,9,54,0,-11
26,6,-20,-9,-1,-8,-6,-5
-41,-12,-8,-2,9,24,7,6
2,-3,14,-1,-7,6,-1,2
-11,-12,-4,3,2,-60,-2,-1
19,8,4,3,7,84,5,-9
-7,-9,-8,5,8,-15,-11,18
7,10,6,-5,-4,-42,7,-7
16,5,-2,2,4,3,-1,1
-10,-4,5,-2,-16,-55,-9,-2
19,-4,-6,-4,-9,-9,3,-7
-12,-7,13,3,5,13,-3,-5
-5,0,-14,6,-3,-25,-6,-22
-8,-16,-62,-24,-10,-1,-5,11
6,15,11,-11,-2,4,4,4
-3,-7,2,3,-1,-8,3,-16
15,10,32,4,1,29,-4,-16
-17,-3,17,3,-16,-90,-8,-10
-1,-17,-54,0,29,69,6,3
-23,5,15,-8,-10,-5,2,11
2,-3,4,-1,10,40,-3,-10
-12,6,16,2,-12,-58,-8,-1
42,17,21,7,-10,-25,4,1
10,2,-7,2,-12,-20,-4,3
-6,-5,27,10,35,49,5,-23
-7,2,-29,4,-9,-54,-4,-13
-24,-9,-17,-18,-21,-24,-2,41
12,10,-2,3,18,62,4,-27
-6,-8,-15,-9,-21,-32,3,18
26,1,33,2,6,22,1,-5
7,0,4,7,-10,-16,-4,-10
0,1,-2,3,8,27,6,21
16,8,13,0,-6,-44,-4,11
-12,-3,-8,-2,1,-4,-8,0
-27,-22,-45,-4,13,48,2,-14
7,10,4,-8,-9,-23,-7,-17
17,5,-1,2,1,12,6,13
7,-4,10,0,-9,-22,3,1
-12,6,26,10,6,13,6,0
-5,6,22,5,-7,-21,-1,0
21,9,-8,5,22,39,1,12
-31,-10,-43,-14,-8,-11,-5,-16
-13,-3,16,-4,-11,3,-2,-5
15,-8,-5,5,13,27,6,0
-5,-1,7,-4,-12,-32,-2,10
-5,-3,10,5,16,32,3,5
13,6,37,9,-9,-67,-7,-4
18,0,-18,-8,-14,0,-13,0
-29,-9,-38,-8,16,67,5,-16
-14,7,4,-4,9,1,7,9
7,-3,3,1,-6,-7,3,-22
-8,-3,12,7,0,-62,2,17
6,0,20,4,-3,-19,-14,-17
-4,-3,-25,0,2,57,11,-5
27,2,-14,0,10,22,3,8
-5,2,1,-6,-7,8,-11,-1
-20,-2,-8,0,-14,-42,-4,-4
-5,4,35,11,18,-4,4,3
12,8,25,-3,-21,-78,-8,-13
-6,-10,-22,8,20,80,3,1
8,-9,-33,-18,-15,19,-4,-3
7,7,3,-11,-24,-20,-2,11
16,4,-4,-2,13,11,2,29
-58,-10,6,-4,-4,-17,3,-14
20,14,7,3,-2,-14,5,3
8,-4,7,8,10,24,2,1
4,-6,-13,-5,-8,-11,-4,-1
-10,-1,8,-6,-21,-63,-4,-1
-6,-2,-15,4,28,42,10,2
2,-3,-19,-9,9,49,-4,-12
-3,10,29,1,-9,-9,4,-4
4,-7,-8,6,-3,-35,2,3
-9,-1,3,3,1,38,1,-3
-12,-11,-4,-4,-10,-59,0,15
3,5,16,9,34,43,-3,-56
3,1,-5,5,8,32,-3,18
-7,0,16,4,-8,-32,0,0
26,-2,-17,-4,3,25,-3,3
-8,10,-5,-6,-8,33,8,4
19,0,-4,-8,-2,2,1,2
-4,-4,3,-2,-4,-7,-5,-13
-4,-1,18,7,-5,-24,-3,-1
-6,-3,-19,0,-4,-13,-1,16
16,-5,-11,0,11,58,6,-1
-21,-6,-12,-6,-12,-36,-2,16
-7,-5,11,-3,-5,-33,-5,-6
4,4,1,4,12,51,6,24
0,9,13,1,2,16,-5,-30
23,-4,-5,2,-4,-19,-8,8
-5,-3,-4,-1,-2,-17,1,21
-7,1,13,2,7,5,1,15
-2,-3,-21,0,9,13,9,0
-11,-5,-5,-7,-5,-21,2,-7
37,18,6,3,-3,20,-4,7
-38,-15,-7,-6,-14,-28,-7,-10
1,10,35,-2,-5,6,3,14
-11,-4,-15,3,10,17,1,0
-17,-9,-21,-2,2,26,2,-6
-7,-3,-6,-6,-2,-24,0,-12
-18,-3,0,4,-2,-19,0,4
12,4,14,0,-8,-28,-6,-12
-14,0,4,-1,7,19,-2,-12
17,6,6,14,22,46,2,16
10,2,0,7,-3,14,-7,-7
10,3,5,6,28,-7,8,15
-13,-8,-12,-5,-10,1,5,-14
3,-8,-14,-9,-8,-26,-7,-5
5,4,0,-4,-9,-28,-5,9
7,4,-1,-1,-11,36,0,-9
-14,-4,11,1,6,-2,-4,1
-1,-2,-9,-4,-17,-16,-5,8
33,-1,-20,-6,2,0,5,-2
-10,0,21,2,-8,-5,-5,5
-43,6,11,-2,6,-21,0,-10
16,-13,-42,-8,-18,-12,-6,-20
-13,4,4,-2,-6,-5,16,7
22,-7,-4,1,20,52,-13,-2
-8,5,14,5,-10,0,3,-15
5,4,12,7,9,-2,2,10
6,-9,-5,1,13,-5,-11,-29
20,11,3,-2,-7,20,11,26
20,2,3,8,15,22,-1,-3
-5,1,0,-2,-8,-28,0,3
7,7,43,1,3,13,1,-6
-28,-21,-44,-3,-13,-39,-3,2
-7,-2,18,0,3,1,-2,-6
38,12,-5,-3,-13,-15,3,6
-20,-7,-22,-13,-7,18,-3,4
-13,2,13,-1,-2,-3,6,-7
24,-7,-24,-9,-7,-7,0,8
-3,0,19,1,1,-13,0,-8
11,-1,14,5,-5,-3,-9,0
-12,-3,-10,1,-2,10,10,14
10,-5,-14,9,34,89,-5,-29
-2,-4,-5,-4,-16,-10,-5,-6
7,6,-4,2,4,-42,6,11
4,3,10,-3,2,-28,-9,-6
-29,-5,6,0,-12,-27,9,4
9,5,9,1,2,6,5,17
-13,-11,-13,-1,2,14,-6,-14
6,5,-4,-3,-7,-15,2,-5
28,2,9,6,0,-8,5,21
-43,-9,0,5,-1,-8,-6,-25
-6,7,25,7,7,40,2,16
31,8,-21,-12,-7,6,-3,-7
-2,-2,-38,-11,-28,-114,-9,3
7,4,7,0,33,102,18,9
-6,-17,-2,1,0,-38,-3,-7
10,5,13,3,-2,11,3,3
6,3,9,5,15,41,-3,-21
-3,-4,2,0,-24,-73,-9,-3
25,6,1,4,17,81,12,5
-27,-8,-2,-2,-2,-31,-6,13
4,-3,5,4,2,-7,-4,8
-17,-13,-11,-1,-2,-1,0,1
25,14,-1,-7,-6,-29,-6,-9
-1,-1,-37,-13,-15,0,1,6
-6,11,20,-9,-15,-21,8,2
14,-3,6,10,17,21,4,9
6,-9,-14,-5,-9,-9,-1,31
-17,-2,21,7,7,-7,-12,-47
-1,-1,8,3,-6,-16,-5,3
-1,3,8,-8,-16,-41,-3,-3
6,1,-30,1,11,23,-2,-10
-49,-16,-10,-4,1,10,0,4
-1,3,21,-1,9,49,3,-2
1,-7,-18,3,-12,-49,-13,-19
-8,5,1,-6,-2,-6,1,33
2,3,-3,-3,-12,-13,-1,-14
-3,0,-2,0,-4,-3,1,0
11,5,13,1,2,15,4,6
-3,0,-8,3,0,-28,0,-10
-7,-4,20,9,13,24,1,6
-4,-5,-8,1,-3,0,-2,-2
-12,8,5,-7,-5,-26,-4,-3
-5,-15,-26,-4,-13,21,-7,-50
11,0,-16,-9,4,8,3,24
10,7,8,-4,-8,13,7,3
21,4,6,5,14,22,-8,-16
-58,-7,17,8,-3,11,12,1
13,4,10,5,7,-49,-9,9
6,-6,-14,-1,-8,12,-1,2
2,4,0,0,8,5,-2,3
0,3,29,-1,-18,-35,-2,4
6,-6,0,7,-9,-42,1,-7
40,-5,-21,-1,8,36,3,9
-24,9,-23,-14,-2,21,1,19
7,3,13,-4,-12,-37,-2,5
-8,-9,2,-5,-6,5,3,9
1,1,-4,4,7,-19,-12,-34
7,-9,10,7,-1,6,2,9
-7,-1,-9,2,9,-1,0,0
12,7,13,3,5,1,2,2
-8,-4,1,0,-6,-16,1,12
-13,-5,-1,-7,-23,-38,0,-14
-9,-3,-23,9,28,74,1,10
17,19,5,7,29,52,12,12
14,2,-1,-8,4,27,-1,-7
-45,-5,-4,5,13,9,4,-1
14,7,24,-2,-17,-63,-5,-10
10,-8,-12,-6,-8,13,0,-6
-18,-2,-22,-5,-9,-20,2,9
16,-3,-3,-5,-4,-10,-2,-4
-8,0,5,-2,2,10,5,1
5,-2,13,4,-5,10,-4,3
2,11,34,6,-5,-37,-8,10
-17,-18,-51,-12,-7,45,-2,-29
-12,-13,-25,-2,14,34,6,8
27,28,25,0,13,2,12,2
-2,1,-2,2,6,-17,0,0
-9,1,14,5,-7,16,1,5
18,-3,-2,2,-7,-23,-7,-6
-23,-13,-11,0,1,-10,-6,-12
-10,-1,6,-2,-7,1,5,-3
24,3,3,1,8,8,-2,6
-11,4,18,2,-5,-11,-1,-2
-6,-2,12,0,-37,-111,-5,-2
2,-16,-74,-12,35,105,9,-4
-10,3,-6,-2,15,-1,9,18
-30,11,10,-1,5,-5,8,-15
-4,4,17,1,-11,-20,-11,-1
-4,-7,16,1,-13,-38,-9,-3
4,-7,1,6,3,-2,-3,2
18,2,-3,-2,-6,1,-1,0
-4,-3,-5,-4,2,16,2,-11
-21,-4,-1,-2,-11,-12,-1,0
3,-2,1,1,8,9,-1,-5
10,8,58,16,-3,-27,-1,3
-16,-11,-45,-8,-12,4,-7,-16
18,-8,-60,-6,25,77,-8,0
37,18,27,-11,3,-40,21,13
28,-11,-9,-5,-1,-8,-6,-18
1,3,29,4,-13,-17,-1,7
-10,-2,31,10,-11,-47,-8,4
5,-2,-18,4,-6,8,-7,-5
1,1,-16,-5,2,-1,0,10
-1,-8,-9,-2,4,15,2,-5
1,7,6,0,-4,-15,3,-7
-5,2,11,-6,-21,-53,-12,3
-7,-2,6,2,-18,23,-11,8
-2,-9,-23,13,67,104,5,3
-27,0,-32,-13,-16,-10,3,-8
48,15,2,-4,9,47,7,0
-8,11,0,-9,-16,-49,2,-4
-40,-12,11,1,-11,-8,0,-6
1,-4,36,13,1,-12,-4,7
-8,-10,-3,4,3,0,-4,-2
2,-1,-19,-4,7,8,0,4
12,4,-2,-4,-3,15,2,1
-4,2,13,-5,-13,-43,2,12
-27,-5,-4,-1,-15,-44,-8,-31
36,9,21,12,23,33,-4,25
-20,-12,14,16,-2,-96,7,10
-53,-8,-65,-22,26,76,0,-27
38,17,-17,-23,-28,-56,-2,21
11,-16,-26,-8,-5,-13,6,-1
25,4,6,-5,-12,-25,-4,-6
18,1,45,17,1,-33,-2,12
-30,-9,6,12,7,32,-1,-2
-12,-3,-15,-5,1,6,-3,-8
1,1,-5,-4,-8,10,-4,6
3,-2,3,2,1,0,4,-1
-12,-2,5,1,4,23,-1,-7
-1,-2,-3,2,-9,-30,1,-8
9,9,33,9,16,-18,-2,29
33,2,-19,12,20,48,6,14
-45,-17,-25,-13,-9,4,-3,-35
24,13,-25,-13,-9,-12,6,3
-44,-14,-32,-14,-7,31,1,-18
29,16,33,1,-18,-72,-6,8
21,-3,17,15,9,0,3,21
-37,-16,-8,1,1,-12,-4,-5
13,8,-4,-4,-3,7,-5,-12
-3,-4,14,2,1,-5,1,-4
1,-2,-5,4,2,14,2,20
-11,0,4,-3,-5,14,3,-31
18,1,-7,-1,5,-36,-16,13
-9,-1,6,2,-2,32,5,1
-11,3,12,4,6,-27,6,1
25,13,42,16,29,9,5,19
-39,-17,-53,-19,-2,95,0,-18
-13,-5,-40,-13,-30,-54,5,-4
-38,-7,-16,-10,-3,-34,-8,-8
11,1,13,-1,-5,-25,-1,4
11,9,27,10,3,12,6,5
7,1,25,5,7,-5,-5,0
6,-1,1,5,7,30,0,2
-18,-10,-16,1,-3,3,0,-1
18,7,1,-6,-5,9,3,8
-1,4,2,-1,-7,-3,-1,-4
11,-5,3,5,3,-37,0,-1
0,2,7,11,29,63,-13,6
41,40,29,5,-7,-41,-1,-25
-100,-48,-92,-28,-16,33,7,-19
-3,1,12,-3,15,63,16,8
2,-12,-24,-5,-11,-37,0,0
9,0,16,-3,-2,-7,1,1
23,13,44,9,-2,-31,-7,3
10,-2,-1,1,-2,17,-9,7
-34,-9,-9,-6,-2,27,-8,-31
-3,-5,-3,1,-1,-24,0,10
21,8,12,0,-5,-8,-4,20
-11,-6,2,-1,-2,-26,1,-25
31,9,4,6,19,32,-10,2
-28,-13,-45,-12,-22,-13,2,-6
40,16,32,6,13,-15,4,7
21,4,-2,2,-2,23,0,-7
-18,-8,-22,-12,-12,-27,7,19
25,2,18,1,-5,5,-2,-4
-15,-5,-2,-4,1,-1,-1,7
7,-4,-13,5,14,65,-2,-6
-10,-5,-2,-5,-4,-19,-2,-6
20,3,-1,5,10,35,7,19
-15,8,41,9,1,-7,9,-6
8,3,0,2,3,-32,-18,6
-7,0,-13,-6,-14,-21,-2,-3
0,-8,-7,2,6,27,3,-5
-12,2,2,-2,0,10,-4,1
13,9,-1,-3,-11,-10,1,3
4,4,6,1,3,18,10,8
-6,-1,5,1,-11,-50,-5,0
9,-10,-7,-1,3,32,-4,-34
-11,1,8,5,3,0,-2,24
2,0,-7,-8,-17,-20,-5,-13
-7,-7,-8,0,11,35,10,11
17,-3,-10,-3,-6,-24,-5,2
4,11,34,4,0,67,5,-9
7,0,3,14,10,-16,-3,10
-38,-16,-54,-17,-6,-27,-5,0
7,10,-12,-7,9,32,3,-15
22,7,8,-4,-8,-22,10,15
-9,-4,14,5,0,5,-2,-5
5,-1,10,6,1,6,-6,1
9,-1,6,1,-11,-32,-5,7
-14,-6,-5,-1,-2,-24,-1,-3
-3,2,-5,-1,8,32,4,2
13,2,5,-2,-12,-57,1,-6
-3,0,4,11,29,85,2,3
7,0,-6,4,8,-3,0,4
-27,-9,-20,-7,-3,-13,-2,15
2,13,47,1,-3,-23,-3,-22
-3,-8,-21,4,-6,-30,4,6
11,-2,-16,-6,-2,-1,-2,-3
6,9,1,-8,-21,-58,-4,3
-6,-4,-16,-12,7,48,5,-1
1,6,17,3,-5,-10,-7,10
4,4,7,5,-3,-65,1,4
-9,-3,17,10,21,78,-7,-22
-1,-9,-3,2,-11,-38,-3,13
14,-1,8,-8,-6,-12,-10,-9
-31,-2,-21,-8,-17,-25,0,-7
0,-2,-8,-4,-12,-29,8,17
8,13,12,8,23,46,0,0
-35,0,0,3,-1,-15,0,13
-10,-8,4,-6,-10,-11,1,-8
-1,-1,5,2,2,15,-3,-15
13,0,-5,4,7,24,4,23
16,-1,-8,-1,-5,-30,4,-9
-27,6,40,3,-5,-13,-9,8
-6,-11,-32,4,13,28,8,-8
4,6,20,0,-7,-10,-2,1
19,-2,-11,-4,-6,-14,-3,0
-1,-10,-23,-2,8,5,2,-11
-19,8,19,-7,-6,41,-7,-10
0,-5,-13,5,-5,5,-1,-8
22,7,11,0,11,-17,4,3
-21,-4,9,6,5,21,1,-10
12,-5,-3,-3,-2,-47,0,16
-5,5,8,2,-1,19,2,5
8,-4,0,-4,-14,12,0,9
19,1,-18,0,16,29,-2,-7
18,-1,6,4,-7,-22,-1,-5
-24,-10,3,1,-2,-10,-4,-1
3,1,-13,-2,1,-3,5,23
-18,-9,-7,-6,-2,11,4,4
5,-1,5,4,4,-21,5,3
15,27,54,7,-3,6,-6,-13
9,-18,-35,-1,-4,-25,-2,-3
-3,-11,-38,-13,-17,-19,0,-8
20,15,48,4,16,69,6,-13
-18,-20,-58,-7,0,-24,-3,-8
-20,11,3,-4,-1,4,-1,-4
46,15,26,6,11,21,11,4
-22,-14,-14,-4,-25,-90,-7,29
-37,-5,1,0,1,52,-2,-48
-16,-1,12,3,-14,-84,-8,11
-1,-6,-11,6,20,78,3,-3
-7,8,-12,-7,3,6,-4,-33
24,15,8,2,3,-45,1,32
-16,-11,-5,-4,0,54,6,-13
-6,2,16,-1,-14,-63,-13,9
-12,-8,-16,-2,-2,22,4,-10
-2,-4,-10,-2,4,-1,1,-9
-12,-1,2,2,-2,7,-3,-11
5,6,15,-1,-2,-8,0,11
14,5,11,4,0,8,6,16
18,-11,-22,-1,-6,-15,-5,7
-13,-9,-21,-6,8,33,-3,-12
-31,2,-10,-5,-7,-20,-10,-16
11,13,3,-4,0,35,8,8
-23,-6,13,4,14,-11,4,-10
14,4,26,10,14,14,1,8
1,-3,0,6,6,-3,-7,-1
-1,-7,-14,0,-10,-19,-3,8
-5,-5,-9,-7,-13,-15,-6,-6
-5,1,7,0,-2,-3,-7,-7
2,-5,-8,-5,-8,-27,1,5
6,19,62,20,14,-47,-3,2
14,-34,-75,-15,2,55,-5,11
-16,11,-19,-11,-15,-42,1,2
31,20,-1,-4,18,49,17,-2
9,0,5,-5,-12,-16,7,8
-2,5,27,13,9,-4,-1,1
-5,3,14,3,-9,-10,-8,-9
14,-9,-3,3,-9,-15,-2,17
-40,-6,-7,0,7,33,4,-2
5,1,1,-3,-12,-54,-7,-3
5,-4,-9,-3,2,54,7,12
0,6,13,5,-6,0,14,-4
1,-5,-19,6,42,59,-1,5
1,4,14,1,-13,-16,-2,-9
-4,1,32,14,16,-9,-7,-6
-16,-16,-50,-23,-12,-7,-10,-4
30,14,-15,-21,-30,-34,7,0
-25,-2,-19,-8,-6,12,12,5
-2,10,30,6,15,19,1,-4
-1,-6,26,10,-6,-19,-8,-14
-4,-15,-22,1,0,10,-4,5
13,9,21,1,4,-5,-1,4
0,-3,-6,-2,-4,6,-1,-40
-15,-6,-9,-1,-11,-24,-17,6
5,3,-4,1,15,38,2,-10
3,3,12,6,9,25,10,18
7,-5,3,7,11,24,9,16
-2,10,37,3,8,-10,-10,-9
33,-18,-48,-13,-34,-65,-19,-3
-30,-6,-42,-15,7,53,10,-4
60,9,-13,-13,-12,-19,11,19
3,15,21,6,1,-11,-2,-7
11,5,36,10,-3,-13,-6,-2
-34,-11,6,2,-1,-3,-9,-11
-12,-6,-14,-1,-3,-7,-5,-7
14,-2,0,3,2,12,3,14
-19,-8,-12,-4,-3,-13,-3,-6
17,5,-3,-1,-10,0,3,4
-7,2,8,2,-8,-36,-9,-13
10,-2,-3,8,22,40,13,23
-8,-2,-3,-5,-3,25,1,-5
-3,-4,18,12,10,-33,-7,-9
-2,1,8,-9,-13,-26,-14,9
0,-3,-67,-17,-9,3,7,-17
-47,3,-9,-7,-8,-20,10,10
29,10,16,-12,-16,-15,7,-1
-21,-11,30,9,6,10,3,5
16,-1,18,10,-6,-15,-4,6
3,-3,2,6,12,11,-10,-35
3,7,4,1,-3,13,-2,10
-5,0,-19,-3,7,16,2,-4
-18,-8,-4,-9,-13,-44,1,-11
12,0,4,10,24,66,7,17
3,-1,-3,-2,-13,-13,0,-2
8,1,-16,-2,8,-17,0,-1
-2,1,0,7,33,78,4,2
-41,-4,10,-7,-19,-50,-7,-4
16,0,22,7,1,-15,-3,-7
29,11,-10,-2,-2,-1,-2,8
-4,-18,-30,-11,-18,-33,-10,-17
10,-9,-39,-9,0,6,5,10
11,11,9,-8,0,19,2,-6
-38,-1,14,0,-3,0,0,-8
4,5,29,11,6,20,3,-1
15,0,-2,4,-6,-11,-7,-8
9,-2,-3,1,4,-6,-2,23
5,-1,-10,-4,-8,-15,2,7
-14,-6,1,-4,-27,-85,-1,-3
-5,5,11,7,23,79,13,4
4,6,2,3,20,-32,-5,5
18,1,-4,-2,1,-12,-2,-10
50,5,-6,-4,2,-5,-1,12
-17,-8,4,-6,-31,-64,-3,-5
-22,-5,-2,3,2,20,7,4
-3,-5,5,2,2,27,0,2
-3,9,24,3,1,8,-7,-6
24,-12,-28,-5,2,-1,-2,5
-10,1,-36,-9,-13,-18,0,-18
4,-6,-4,-9,1,29,6,22
4,10,12,-2,1,25,1,-8
-26,1,23,6,13,-3,-5,-12
-25,-4,3,3,0,-13,-8,5
20,11,16,3,-17,-74,-5,-3
-15,-5,-8,4,12,66,7,-6
-21,2,-3,-2,-12,-21,-7,4
9,-9,-12,-2,1,46,1,1
-9,-5,-3,5,19,1,-2,-17
-7,2,15,1,-12,2,4,14
11,5,24,6,9,-57,-4,-4
-2,-8,-19,0,-3,1,-2,-12
-28,-3,-23,-7,-4,24,1,9
-27,-7,5,-5,1,-14,4,4
40,1,-14,-14,-9,10,4,-2
1,8,23,1,-1,-15,3,19
-1,1,21,11,14,27,6,2
-9,-8,-17,0,-1,-8,-12,-18
-21,3,3,-2,0,-15,-7,-9
23,-4,-1,-5,-10,-11,-2,-3
0,-6,-19,1,0,-10,3,-8
21,4,11,6,2,69,-6,14
-6,3,-4,10,12,1,-2,31
-13,-6,-17,-6,3,-47,-5,-12
0,1,13,-4,-13,52,4,-25
5,0,-1,-2,6,-25,3,10
16,7,9,-2,-5,15,-2,-1
-5,-5,-5,3,0,11,2,-4
5,-1,-4,-9,-13,-37,-3,9
-43,-9,-12,2,7,1,-3,-23
19,8,9,0,-9,1,2,-10
-7,-2,-15,0,7,4,1,12
19,2,-7,-6,-11,-2,3,-10
-8,3,-6,-2,1,7,3,2
-5,-6,7,2,0,-54,-10,-6
0,3,16,5,2,6,7,-13
-13,-2,-4,8,27,89,-4,13
5,-2,-11,-11,-23,-36,1,-4
1,-1,3,4,5,22,4,8
7,0,7,1,-2,-17,-9,-7
-5,-5,-5,3,16,21,2,2
12,7,17,-3,-4,-20,1,-2
-5,-13,-35,-5,-3,7,7,7
0,2,-7,-2,-2,-4,-2,1
-4,5,24,2,-12,-37,-10,-8
0,-2,-3,0,2,-15,4,17
-32,4,0,1,9,21,7,-4
4,-5,-32,-14,-11,5,-1,-12
21,-2,-13,-12,-12,-20,6,16
18,2,17,6,4,-11,-7,-21
10,3,14,5,-7,9,-2,13
23,-4,10,4,7,-1,-7,15
-20,-4,-2,0,-6,-46,2,-7
0,-1,-5,6,21,79,17,29
-2,-2,-3,1,0,23,12,0
10,8,15,10,23,56,-7,-23
1,1,9,-3,-5,-40,-10,0
-10,-16,-45,-6,-8,-30,-6,8
3,0,-1,-14,-12,-5,2,10
-13,4,13,-4,-18,-25,5,11
18,-2,0,3,0,0,2,11
-29,12,55,15,6,17,-2,-16
-2,-15,-40,-8,-4,-13,-9,-4
4,-2,-43,-14,-7,-10,0,11
26,18,6,-2,8,28,2,-20
14,4,6,-4,-5,-6,4,-5
-28,-7,24,11,3,-9,1,-24
-36,-4,30,6,1,-38,-14,4
-28,-14,-28,2,4,54,6,-20
6,-5,-38,-7,4,47,5,14
5,15,11,0,-1,-46,-12,-3
21,3,11,2,21,12,3,-1
-10,-2,-2,3,-16,-30,-1,14
-6,-1,11,2,3,-20,0,-12
1,-6,-10,-8,-15,1,-2,3
12,-2,11,2,-5,11,2,-13
-17,-2,-1,4,5,-25,0,5
0,-6,-16,-8,-7,-2,-12,-3
17,1,-7,-4,2,-1,7,12
15,15,11,2,-2,-3,-1,-15
-30,-1,8,-2,2,12,0,0
10,-5,-16,-6,-8,-14,-1,7
-28,-5,1,-6,-7,-14,1,-35
37,-3,5,8,8,33,12,20
1,8,5,1,2,-19,-11,5
2,-1,7,1,-13,-18,-3,-10
10,5,7,8,-1,-7,4,16
-15,-8,-26,1,10,70,-8,-11
13,4,-15,-6,11,15,0,-2
-6,6,13,1,4,-41,-1,11
12,2,13,0,16,47,5,-5
-28,-7,-5,-4,-28,-32,-5,9
13,-3,9,2,-4,-15,-2,9
-6,2,11,6,0,4,-3,-4
5,-6,-32,-15,-6,1,-7,-5
1,11,-4,-8,-9,-7,9,18
-13,-7,-2,-7,-3,0,1,-20
11,3,10,3,4,-11,2,34
6,1,-1,0,-2,1,-6,-4
10,-1,0,4,8,-3,7,-4
15,2,5,1,-1,-7,2,19
-22,-11,-9,0,-1,-8,0,-12
28,3,12,6,13,47,1,7
-14,6,24,1,-22,-66,3,-6
-2,-16,-29,4,9,62,0,-6
6,4,-24,-3,6,-2,-4,-2
-2,1,0,1,25,-8,4,5
1,5,18,2,3,0,7,10
-12,-5,22,2,-6,-7,-2,-6
18,2,-12,-7,-23,-13,-5,1
-20,-8,1,1,-7,-16,-9,-20
17,9,5,6,15,14,2,4
5,-1,-12,-10,-11,-20,0,0
-13,-9,-8,-13,1,5,2,16
-19,-2,-3,0,-2,25,5,-18
1,-6,-4,1,2,9,2,3
8,7,1,8,4,-6,-5,-1
-25,-8,12,0,-1,6,-3,-12
20,0,9,1,-9,-45,-7,4
-6,-1,7,-4,5,41,-2,-8
5,0,-23,-1,-7,-12,2,6
-1,-4,-17,0,11,26,1,-8
2,6,14,4,8,-41,1,9
-3,-3,-4,-3,-5,-2,-12,-6
-3,0,46,3,6,10,0,5
11,-1,-5,4,-11,-30,7,4
-16,-5,3,-2,-6,8,-7,-11
-1,8,-25,-9,-2,31,-1,-18
15,-3,-4,-9,-2,6,11,10
-1,2,16,6,5,0,-1,-4
9,-1,10,6,-3,-3,-3,8
-17,-8,1,5,4,-14,-1,-7
-12,3,17,5,1,-2,-2,3
1,-4,-18,0,-1,-8,-3,-23
10,4,-8,-5,-12,28,-4,12
21,-5,-35,-3,16,33,12,11
-5,-2,-17,-2,4,-29,-4,-4
-10,8,18,0,5,16,2,10
-26,2,-2,-6,-15,-22,-2,-13
3,-2,2,5,-2,-2,-5,2
-2,2,1,2,3,3,2,-4
-5,0,-1,-3,-4,-34,-3,-6
9,5,53,13,-1,-9,9,3
-12,-12,-20,10,25,45,-13,0
-3,-2,-45,-20,-10,-18,-5,-8
18,33,18,-10,-14,3,8,0
-15,-19,-45,-12,-2,-1,7,1
19,2,43,2,-12,-40,4,4
5,-7,10,10,-3,2,-6,-4
-3,-4,-6,3,11,14,-9,-11
7,8,10,-2,-13,-19,6,8
-15,-4,4,3,17,51,-1,-9
-2,0,-16,7,11,46,-4,-13
-2,-14,-23,-7,-4,-40,-3,21
34,6,-5,-4,0,81,3,-11
-24,-2,-3,-5,4,-21,3,-5
28,7,13,1,-3,-15,8,11
-23,-4,4,2,-1,-5,-1,-22
-17,-12,0,6,3,-34,-8,6
15,0,-17,-5,-17,-19,-5,7
-7,8,9,-5,-1,3,-1,-3
1,-18,-34,-6,-6,3,4,-4
16,15,26,4,8,2,0,12
-9,-7,-32,-12,-15,-15,-1,-12
-22,0,7,-5,-4,-23,-3,-1
15,4,5,1,-1,24,3,-5
-3,2,3,6,23,4,-5,-2
-20,4,26,5,-20,-43,-3,7
-12,-7,-12,6,16,62,11,-1
0,2,15,7,23,37,3,18
-10,-4,-19,-2,3,-24,0,12
20,0,0,-2,-1,-1,-1,4
-26,-6,4,0,-7,-8,-3,-4
27,7,-8,-3,-11,-1,3,7
-21,0,-4,-2,3,-6,-6,-12
24,2,27,-2,-11,-33,-4,2
10,-2,-19,6,-4,-6,-3,-21
-2,-14,-30,-6,2,2,-3,20
9,-4,-30,-12,-10,19,0,4
2,6,21,-1,-2,9,5,-5
-25,4,29,6,6,1,2,4
3,1,18,6,1,-15,-4,-7
2,-6,-17,-2,-7,-38,-7,-2
4,4,4,4,9,35,5,0
17,4,5,9,9,54,11,5
-12,-4,-14,-3,7,16,-9,6
-16,-2,7,-5,-4,35,10,-16
-7,1,6,-1,0,-15,0,21
6,3,20,0,-2,-27,-10,-4
18,-4,-13,5,-4,13,-3,-5
10,1,-19,-8,-4,-6,3,15
-19,-4,-1,-8,-7,-19,-8,-47
-4,2,7,-5,-5,-9,4,2
-16,-2,24,-3,-5,-8,-2,-5
9,-8,-19,6,2,7,0,3
-10,-2,-17,-3,-8,-8,-6,-14
-23,-1,-4,-8,-7,-2,2,6
22,4,21,4,-4,-41,-6,-13
